측정일시,측정소명,년,월,일,오존농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20160114,송파구,2016,1,14,0.012,42.0,19.0
20160114,성북구,2016,1,14,0.011,44.0,20.0
20160114,은평구,2016,1,14,0.015,37.0,18.0
20160114,신촌로,2016,1,14,0.007,77.0,22.0
20160114,정릉로,2016,1,14,0.01,52.0,24.0
20160114,중랑구,2016,1,14,0.011,45.0,21.0
20160114,종로구,2016,1,14,0.004,43.0,26.0
20160114,중구,2016,1,14,0.013,42.0,18.0
20160114,성동구,2016,1,14,0.009,54.0,19.0
20160114,천호대로,2016,1,14,0.006,53.0,26.0
20160114,청계천로,2016,1,14,0.009,42.0,12.0
20160114,한강대로,2016,1,14,0.01,60.0,24.0
20160114,홍릉로,2016,1,14,0.008,48.0,28.0
20160114,종로,2016,1,14,0.012,49.0,19.0
20160114,서초구,2016,1,14,0.011,51.0,23.0
20160114,양천구,2016,1,14,0.012,46.0,26.0
20160114,마포구,2016,1,14,0.014,31.0,21.0
20160114,서대문구,2016,1,14,0.014,44.0,19.0
20160114,강남대로,2016,1,14,0.008,57.0,23.0
20160114,강동구,2016,1,14,0.007,52.0,24.0
20160114,강변북로,2016,1,14,0.008,56.0,21.0
20160114,강북구,2016,1,14,0.01,41.0,23.0
20160114,강서구,2016,1,14,0.01,47.0,20.0
20160114,공항대로,2016,1,14,0.005,58.0,24.0
20160114,관악구,2016,1,14,0.012,42.0,25.0
20160114,광진구,2016,1,14,0.012,47.0,28.0
20160114,강남구,2016,1,14,0.016,49.0,20.0
20160114,금천구,2016,1,14,0.012,41.0,23.0
20160114,노원구,2016,1,14,0.011,39.0,17.0
20160114,도봉구,2016,1,14,0.012,39.0,18.0
20160114,도산대로,2016,1,14,0.009,55.0,20.0
20160114,동대문구,2016,1,14,0.012,46.0,20.0
20160114,동작구,2016,1,14,0.014,35.0,18.0
20160114,동작대로,2016,1,14,0.012,63.0,29.0
20160114,구로구,2016,1,14,0.013,40.0,20.0
20160115,송파구,2016,1,15,0.007,51.0,28.0
20160115,신촌로,2016,1,15,0.006,69.0,29.0
20160115,양천구,2016,1,15,0.006,59.0,38.0
20160115,영등포구,2016,1,15,0.003,58.0,28.0
20160115,영등포로,2016,1,15,0.004,72.0,31.0
20160115,용산구,2016,1,15,0.007,40.0,28.0
20160115,은평구,2016,1,15,0.012,42.0,26.0
20160115,정릉로,2016,1,15,0.006,58.0,31.0
20160115,중랑구,2016,1,15,0.006,53.0,29.0
20160115,종로구,2016,1,15,0.005,52.0,40.0
20160115,중구,2016,1,15,0.008,47.0,24.0
20160115,천호대로,2016,1,15,0.003,55.0,36.0
20160115,청계천로,2016,1,15,0.005,50.0,16.0
20160115,한강대로,2016,1,15,0.007,64.0,31.0
20160115,홍릉로,2016,1,15,0.004,55.0,39.0
20160115,화랑로,2016,1,15,0.004,65.0,32.0
20160115,성북구,2016,1,15,0.007,51.0,29.0
20160115,종로,2016,1,15,0.006,60.0,25.0
20160115,성동구,2016,1,15,0.006,54.0,26.0
20160115,강서구,2016,1,15,0.004,57.0,28.0
20160115,서대문구,2016,1,15,0.01,48.0,26.0
20160115,강남구,2016,1,15,0.007,51.0,26.0
20160115,강남대로,2016,1,15,0.005,59.0,30.0
20160115,강동구,2016,1,15,0.004,59.0,32.0
20160115,강변북로,2016,1,15,0.005,59.0,27.0
20160115,강북구,2016,1,15,0.007,55.0,34.0
20160115,서초구,2016,1,15,0.006,48.0,26.0
20160115,공항대로,2016,1,15,0.003,80.0,38.0
20160115,관악구,2016,1,15,0.006,50.0,30.0
20160115,광진구,2016,1,15,0.005,58.0,41.0
20160115,금천구,2016,1,15,0.011,46.0,30.0
20160115,노원구,2016,1,15,0.006,52.0,22.0
20160115,도봉구,2016,1,15,0.005,56.0,31.0
20160115,도산대로,2016,1,15,0.005,53.0,27.0
20160115,동대문구,2016,1,15,0.006,57.0,28.0
20160115,동작구,2016,1,15,0.01,44.0,27.0
20160115,동작대로,2016,1,15,0.009,62.0,38.0
20160115,마포구,2016,1,15,0.008,41.0,29.0
20160115,구로구,2016,1,15,0.007,41.0,26.0
20160116,용산구,2016,1,16,0.005,58.0,43.0
20160116,은평구,2016,1,16,0.018,58.0,38.0
20160116,영등포로,2016,1,16,0.002,95.0,51.0
20160116,송파구,2016,1,16,0.007,58.0,34.0
20160116,정릉로,2016,1,16,0.004,76.0,47.0
20160116,신촌로,2016,1,16,0.004,92.0,42.0
20160116,영등포구,2016,1,16,0.003,75.0,39.0
20160116,종로,2016,1,16,0.003,79.0,40.0
20160116,양천구,2016,1,16,0.003,86.0,62.0
20160116,중구,2016,1,16,0.004,67.0,35.0
20160116,중랑구,2016,1,16,0.006,67.0,41.0
20160116,천호대로,2016,1,16,0.003,58.0,40.0
20160116,청계천로,2016,1,16,0.003,67.0,25.0
20160116,한강대로,2016,1,16,0.004,75.0,46.0
20160116,홍릉로,2016,1,16,0.003,68.0,55.0
20160116,화랑로,2016,1,16,0.003,83.0,44.0
20160116,성북구,2016,1,16,0.004,73.0,46.0
20160116,종로구,2016,1,16,0.004,76.0,66.0
20160116,성동구,2016,1,16,0.005,71.0,37.0
20160116,서초구,2016,1,16,0.004,57.0,37.0
20160116,서대문구,2016,1,16,0.015,64.0,37.0
20160116,강남대로,2016,1,16,0.003,69.0,44.0
20160116,강동구,2016,1,16,0.005,69.0,38.0
20160116,강변북로,2016,1,16,0.006,65.0,37.0
20160116,강북구,2016,1,16,0.004,81.0,52.0
20160116,강서구,2016,1,16,0.002,70.0,37.0
20160116,공항대로,2016,1,16,0.002,82.0,46.0
20160116,관악구,2016,1,16,0.002,67.0,45.0
20160116,광진구,2016,1,16,0.01,65.0,49.0
20160116,강남구,2016,1,16,0.005,66.0,37.0
20160116,금천구,2016,1,16,0.004,73.0,55.0
20160116,노원구,2016,1,16,0.004,76.0,34.0
20160116,도봉구,2016,1,16,0.005,77.0,41.0
20160116,도산대로,2016,1,16,0.004,67.0,41.0
20160116,동대문구,2016,1,16,0.004,75.0,39.0
20160116,동작구,2016,1,16,0.003,71.0,45.0
20160116,동작대로,2016,1,16,0.007,79.0,54.0
20160116,마포구,2016,1,16,0.005,62.0,48.0
20160116,구로구,2016,1,16,0.003,60.0,39.0
20160117,영등포로,2016,1,17,0.004,97.0,52.0
20160117,영등포구,2016,1,17,0.005,76.0,44.0
20160117,성북구,2016,1,17,0.006,75.0,51.0
20160117,신촌로,2016,1,17,0.006,95.0,44.0
20160117,송파구,2016,1,17,0.008,59.0,36.0
20160117,용산구,2016,1,17,0.008,58.0,46.0
20160117,양천구,2016,1,17,0.007,79.0,60.0
20160117,은평구,2016,1,17,0.016,60.0,40.0
20160117,중랑구,2016,1,17,0.011,64.0,43.0
20160117,종로,2016,1,17,0.004,86.0,44.0
20160117,종로구,2016,1,17,0.005,77.0,71.0
20160117,중구,2016,1,17,0.005,71.0,42.0
20160117,천호대로,2016,1,17,0.004,61.0,44.0
20160117,청계천로,2016,1,17,0.004,68.0,27.0
20160117,한강대로,2016,1,17,0.004,81.0,52.0
20160117,홍릉로,2016,1,17,0.004,71.0,57.0
20160117,성동구,2016,1,17,0.008,73.0,43.0
20160117,정릉로,2016,1,17,0.005,79.0,53.0
20160117,서초구,2016,1,17,0.007,58.0,39.0
20160117,화랑로,2016,1,17,0.003,87.0,49.0
20160117,마포구,2016,1,17,0.008,63.0,50.0
20160117,강남구,2016,1,17,0.009,66.0,41.0
20160117,강남대로,2016,1,17,0.003,71.0,46.0
20160117,강동구,2016,1,17,0.007,66.0,42.0
20160117,강변북로,2016,1,17,0.007,70.0,42.0
20160117,강북구,2016,1,17,0.005,83.0,54.0
20160117,강서구,2016,1,17,0.003,78.0,48.0
20160117,공항대로,2016,1,17,0.003,93.0,51.0
20160117,관악구,2016,1,17,0.004,67.0,47.0
20160117,서대문구,2016,1,17,0.02,68.0,43.0
20160117,구로구,2016,1,17,0.005,60.0,42.0
20160117,금천구,2016,1,17,0.005,68.0,51.0
20160117,노원구,2016,1,17,0.003,83.0,39.0
20160117,도봉구,2016,1,17,0.007,80.0,46.0
20160117,도산대로,2016,1,17,0.007,67.0,43.0
20160117,동대문구,2016,1,17,0.005,77.0,48.0
20160117,동작구,2016,1,17,0.005,64.0,43.0
20160117,동작대로,2016,1,17,0.009,80.0,54.0
20160117,광진구,2016,1,17,0.014,64.0,52.0
20160118,영등포로,2016,1,18,0.014,77.0,33.0
20160118,영등포구,2016,1,18,0.013,66.0,35.0
20160118,성북구,2016,1,18,0.022,52.0,28.0
20160118,신촌로,2016,1,18,0.012,88.0,31.0
20160118,송파구,2016,1,18,0.025,55.0,27.0
20160118,용산구,2016,1,18,0.018,44.0,30.0
20160118,양천구,2016,1,18,0.02,61.0,39.0
20160118,은평구,2016,1,18,0.023,49.0,29.0
20160118,중랑구,2016,1,18,0.022,54.0,30.0
20160118,종로,2016,1,18,0.022,51.0,26.0
20160118,종로구,2016,1,18,0.019,54.0,42.0
20160118,중구,2016,1,18,0.021,57.0,27.0
20160118,천호대로,2016,1,18,0.013,50.0,33.0
20160118,청계천로,2016,1,18,0.016,46.0,17.0
20160118,한강대로,2016,1,18,0.016,68.0,35.0
20160118,홍릉로,2016,1,18,0.013,53.0,38.0
20160118,성동구,2016,1,18,0.018,67.0,30.0
20160118,정릉로,2016,1,18,0.021,68.0,36.0
20160118,화랑로,2016,1,18,0.013,57.0,26.0
20160118,서초구,2016,1,18,0.019,79.0,39.0
20160118,마포구,2016,1,18,0.019,46.0,33.0
20160118,서대문구,2016,1,18,0.023,59.0,31.0
20160118,강남구,2016,1,18,0.026,61.0,30.0
20160118,강남대로,2016,1,18,0.01,60.0,30.0
20160118,강동구,2016,1,18,0.014,67.0,32.0
20160118,강변북로,2016,1,18,0.013,61.0,28.0
20160118,강서구,2016,1,18,0.02,57.0,30.0
20160118,공항대로,2016,1,18,0.011,73.0,31.0
20160118,관악구,2016,1,18,0.019,52.0,36.0
20160118,강북구,2016,1,18,0.023,47.0,28.0
20160118,구로구,2016,1,18,0.021,49.0,35.0
20160118,광진구,2016,1,18,0.02,59.0,41.0
20160118,동작구,2016,1,18,0.022,49.0,29.0
20160118,동대문구,2016,1,18,0.02,59.0,29.0
20160118,도산대로,2016,1,18,0.016,60.0,32.0
20160118,동작대로,2016,1,18,0.017,63.0,38.0
20160118,노원구,2016,1,18,0.021,47.0,22.0
20160118,금천구,2016,1,18,0.02,54.0,34.0
20160118,도봉구,2016,1,18,0.034,50.0,27.0
20160119,용산구,2016,1,19,0.022,24.0,14.0
20160119,성북구,2016,1,19,0.026,36.0,12.0
20160119,송파구,2016,1,19,0.03,34.0,11.0
20160119,신촌로,2016,1,19,0.015,55.0,14.0
20160119,양천구,2016,1,19,0.021,34.0,16.0
20160119,영등포구,2016,1,19,0.017,39.0,14.0
20160119,영등포로,2016,1,19,0.018,47.0,13.0
20160119,은평구,2016,1,19,0.023,30.0,11.0
20160119,성동구,2016,1,19,0.023,43.0,13.0
20160119,종로,2016,1,19,0.026,32.0,11.0
20160119,종로구,2016,1,19,0.022,32.0,13.0
20160119,중구,2016,1,19,0.024,41.0,12.0
20160119,중랑구,2016,1,19,0.025,33.0,12.0
20160119,천호대로,2016,1,19,0.017,29.0,16.0
20160119,청계천로,2016,1,19,0.02,27.0,6.0
20160119,한강대로,2016,1,19,0.02,45.0,16.0
20160119,홍릉로,2016,1,19,0.016,29.0,16.0
20160119,정릉로,2016,1,19,0.024,41.0,23.0
20160119,화랑로,2016,1,19,0.016,39.0,12.0
20160119,서초구,2016,1,19,0.023,48.0,16.0
20160119,마포구,2016,1,19,0.022,22.0,12.0
20160119,강남구,2016,1,19,0.036,37.0,12.0
20160119,강남대로,2016,1,19,0.014,44.0,13.0
20160119,강동구,2016,1,19,0.017,38.0,12.0
20160119,강변북로,2016,1,19,0.017,41.0,13.0
20160119,강북구,2016,1,19,0.026,27.0,14.0
20160119,강서구,2016,1,19,0.023,36.0,12.0
20160119,공항대로,2016,1,19,0.012,54.0,16.0
20160119,관악구,2016,1,19,0.021,28.0,13.0
20160119,서대문구,2016,1,19,0.026,36.0,12.0
20160119,구로구,2016,1,19,0.023,27.0,13.0
20160119,동작대로,2016,1,19,0.018,50.0,21.0
20160119,동작구,2016,1,19,0.025,24.0,11.0
20160119,동대문구,2016,1,19,0.023,35.0,12.0
20160119,광진구,2016,1,19,0.024,36.0,17.0
20160119,도봉구,2016,1,19,0.037,35.0,9.0
20160119,노원구,2016,1,19,0.025,29.0,11.0
20160119,금천구,2016,1,19,0.023,27.0,14.0
20160119,도산대로,2016,1,19,0.02,36.0,13.0
20160120,용산구,2016,1,20,0.013,29.0,22.0
20160120,성북구,2016,1,20,0.013,40.0,23.0
20160120,송파구,2016,1,20,0.013,40.0,22.0
20160120,신촌로,2016,1,20,0.011,55.0,23.0
20160120,양천구,2016,1,20,0.015,39.0,26.0
20160120,영등포구,2016,1,20,0.01,41.0,22.0
20160120,영등포로,2016,1,20,0.011,49.0,35.0
20160120,은평구,2016,1,20,0.017,39.0,23.0
20160120,중랑구,2016,1,20,0.01,44.0,25.0
20160120,종로,2016,1,20,0.017,35.0,16.0
20160120,종로구,2016,1,20,0.014,36.0,26.0
20160120,중구,2016,1,20,0.018,35.0,18.0
20160120,성동구,2016,1,20,0.012,40.0,21.0
20160120,천호대로,2016,1,20,0.006,43.0,23.0
20160120,청계천로,2016,1,20,0.012,33.0,12.0
20160120,한강대로,2016,1,20,0.014,45.0,25.0
20160120,홍릉로,2016,1,20,0.009,39.0,28.0
20160120,정릉로,2016,1,20,0.012,54.0,31.0
20160120,서초구,2016,1,20,0.012,39.0,21.0
20160120,화랑로,2016,1,20,0.006,50.0,25.0
20160120,마포구,2016,1,20,0.015,28.0,21.0
20160120,강남구,2016,1,20,0.02,40.0,20.0
20160120,강남대로,2016,1,20,0.009,54.0,26.0
20160120,강동구,2016,1,20,0.006,47.0,23.0
20160120,강변북로,2016,1,20,0.01,45.0,21.0
20160120,강북구,2016,1,20,0.012,37.0,22.0
20160120,강서구,2016,1,20,0.014,39.0,21.0
20160120,공항대로,2016,1,20,0.007,54.0,22.0
20160120,관악구,2016,1,20,0.014,37.0,22.0
20160120,서대문구,2016,1,20,0.018,36.0,20.0
20160120,구로구,2016,1,20,0.015,31.0,22.0
20160120,금천구,2016,1,20,0.015,37.0,25.0
20160120,노원구,2016,1,20,0.012,38.0,19.0
20160120,도봉구,2016,1,20,0.018,41.0,23.0
20160120,도산대로,2016,1,20,0.011,43.0,23.0
20160120,동대문구,2016,1,20,0.012,40.0,22.0
20160120,동작구,2016,1,20,0.015,30.0,18.0
20160120,동작대로,2016,1,20,0.01,53.0,30.0
20160120,광진구,2016,1,20,0.012,44.0,31.0
20160121,영등포로,2016,1,21,0.008,63.0,31.0
20160121,영등포구,2016,1,21,0.008,54.0,27.0
20160121,성북구,2016,1,21,0.009,57.0,28.0
20160121,신촌로,2016,1,21,0.008,69.0,29.0
20160121,송파구,2016,1,21,0.009,53.0,29.0
20160121,용산구,2016,1,21,0.008,40.0,30.0
20160121,양천구,2016,1,21,0.012,55.0,36.0
20160121,은평구,2016,1,21,0.017,45.0,29.0
20160121,중랑구,2016,1,21,0.006,56.0,32.0
20160121,종로,2016,1,21,0.014,44.0,20.0
20160121,종로구,2016,1,21,0.01,50.0,38.0
20160121,중구,2016,1,21,0.013,45.0,23.0
20160121,천호대로,2016,1,21,0.004,48.0,28.0
20160121,청계천로,2016,1,21,0.009,42.0,14.0
20160121,한강대로,2016,1,21,0.01,56.0,31.0
20160121,홍릉로,2016,1,21,0.005,52.0,38.0
20160121,성동구,2016,1,21,0.008,59.0,29.0
20160121,정릉로,2016,1,21,0.01,62.0,24.0
20160121,화랑로,2016,1,21,0.005,65.0,33.0
20160121,서초구,2016,1,21,0.009,52.0,27.0
20160121,마포구,2016,1,21,0.013,36.0,26.0
20160121,서대문구,2016,1,21,0.015,48.0,27.0
20160121,강남구,2016,1,21,0.012,58.0,29.0
20160121,강남대로,2016,1,21,0.005,66.0,32.0
20160121,강동구,2016,1,21,0.005,63.0,32.0
20160121,강변북로,2016,1,21,0.005,61.0,29.0
20160121,강서구,2016,1,21,0.011,55.0,29.0
20160121,공항대로,2016,1,21,0.005,68.0,28.0
20160121,관악구,2016,1,21,0.01,45.0,28.0
20160121,강북구,2016,1,21,0.011,52.0,30.0
20160121,구로구,2016,1,21,0.011,43.0,30.0
20160121,광진구,2016,1,21,0.009,60.0,43.0
20160121,동작구,2016,1,21,0.011,39.0,24.0
20160121,동대문구,2016,1,21,0.008,59.0,30.0
20160121,도산대로,2016,1,21,0.007,56.0,31.0
20160121,동작대로,2016,1,21,0.007,64.0,41.0
20160121,노원구,2016,1,21,0.012,51.0,25.0
20160121,금천구,2016,1,21,0.01,47.0,32.0
20160121,도봉구,2016,1,21,0.019,61.0,31.0
20160122,성북구,2016,1,22,0.013,54.0,25.0
20160122,용산구,2016,1,22,0.013,39.0,29.0
20160122,송파구,2016,1,22,0.009,61.0,31.0
20160122,신촌로,2016,1,22,0.009,67.0,28.0
20160122,양천구,2016,1,22,0.015,47.0,30.0
20160122,영등포구,2016,1,22,0.009,50.0,23.0
20160122,영등포로,2016,1,22,0.01,55.0,26.0
20160122,은평구,2016,1,22,0.019,49.0,28.0
20160122,중랑구,2016,1,22,0.013,59.0,32.0
20160122,종로,2016,1,22,0.02,43.0,21.0
20160122,종로구,2016,1,22,0.013,52.0,37.0
20160122,중구,2016,1,22,0.016,49.0,25.0
20160122,천호대로,2016,1,22,0.005,57.0,26.0
20160122,청계천로,2016,1,22,0.012,43.0,14.0
20160122,한강대로,2016,1,22,0.013,56.0,29.0
20160122,홍릉로,2016,1,22,0.009,52.0,37.0
20160122,화랑로,2016,1,22,0.006,66.0,31.0
20160122,정릉로,2016,1,22,0.015,64.0,35.0
20160122,성동구,2016,1,22,0.01,57.0,27.0
20160122,서초구,2016,1,22,0.012,54.0,25.0
20160122,마포구,2016,1,22,0.014,35.0,25.0
20160122,강남구,2016,1,22,0.017,53.0,25.0
20160122,강남대로,2016,1,22,0.006,58.0,28.0
20160122,강동구,2016,1,22,0.006,69.0,33.0
20160122,강변북로,2016,1,22,0.006,66.0,27.0
20160122,강북구,2016,1,22,0.015,47.0,27.0
20160122,강서구,2016,1,22,0.016,46.0,23.0
20160122,공항대로,2016,1,22,0.008,66.0,24.0
20160122,관악구,2016,1,22,0.014,43.0,25.0
20160122,서대문구,2016,1,22,0.019,48.0,25.0
20160122,구로구,2016,1,22,0.015,37.0,24.0
20160122,금천구,2016,1,22,0.013,40.0,26.0
20160122,노원구,2016,1,22,0.02,48.0,24.0
20160122,도봉구,2016,1,22,0.025,54.0,27.0
20160122,도산대로,2016,1,22,0.01,52.0,28.0
20160122,동대문구,2016,1,22,0.013,57.0,27.0
20160122,동작구,2016,1,22,0.014,34.0,21.0
20160122,동작대로,2016,1,22,0.008,57.0,37.0
20160122,광진구,2016,1,22,0.01,64.0,43.0
20160123,영등포로,2016,1,23,0.019,39.0,13.0
20160123,영등포구,2016,1,23,0.017,37.0,14.0
20160123,성북구,2016,1,23,0.027,31.0,12.0
20160123,신촌로,2016,1,23,0.015,48.0,17.0
20160123,송파구,2016,1,23,0.032,30.0,13.0
20160123,용산구,2016,1,23,0.024,24.0,15.0
20160123,양천구,2016,1,23,0.024,34.0,17.0
20160123,은평구,2016,1,23,0.027,31.0,15.0
20160123,중랑구,2016,1,23,0.028,31.0,14.0
20160123,종로,2016,1,23,0.031,27.0,14.0
20160123,종로구,2016,1,23,0.023,30.0,15.0
20160123,중구,2016,1,23,0.026,32.0,11.0
20160123,천호대로,2016,1,23,0.016,31.0,18.0
20160123,청계천로,2016,1,23,0.022,27.0,7.0
20160123,한강대로,2016,1,23,0.021,36.0,16.0
20160123,홍릉로,2016,1,23,0.017,29.0,18.0
20160123,성동구,2016,1,23,0.025,37.0,14.0
20160123,정릉로,2016,1,23,0.022,38.0,18.0
20160123,서초구,2016,1,23,0.024,67.0,21.0
20160123,화랑로,2016,1,23,0.017,35.0,12.0
20160123,마포구,2016,1,23,0.024,22.0,14.0
20160123,강남구,2016,1,23,0.036,32.0,13.0
20160123,강남대로,2016,1,23,0.015,36.0,15.0
20160123,강동구,2016,1,23,0.018,32.0,13.0
20160123,강변북로,2016,1,23,0.019,38.0,13.0
20160123,강북구,2016,1,23,0.026,26.0,14.0
20160123,강서구,2016,1,23,0.024,33.0,14.0
20160123,공항대로,2016,1,23,0.015,64.0,15.0
20160123,관악구,2016,1,23,0.022,30.0,14.0
20160123,서대문구,2016,1,23,0.027,32.0,13.0
20160123,구로구,2016,1,23,0.026,25.0,14.0
20160123,금천구,2016,1,23,0.025,32.0,16.0
20160123,노원구,2016,1,23,0.027,26.0,12.0
20160123,도봉구,2016,1,23,0.039,30.0,11.0
20160123,도산대로,2016,1,23,0.02,32.0,14.0
20160123,동대문구,2016,1,23,0.024,33.0,12.0
20160123,동작구,2016,1,23,0.027,24.0,13.0
20160123,동작대로,2016,1,23,0.017,40.0,24.0
20160123,광진구,2016,1,23,0.026,32.0,20.0
20160124,영등포로,2016,1,24,0.018,48.0,19.0
20160124,영등포구,2016,1,24,0.017,46.0,18.0
20160124,성북구,2016,1,24,0.024,41.0,18.0
20160124,신촌로,2016,1,24,0.015,56.0,21.0
20160124,송파구,2016,1,24,0.03,40.0,19.0
20160124,용산구,2016,1,24,0.022,30.0,21.0
20160124,양천구,2016,1,24,0.022,42.0,23.0
20160124,은평구,2016,1,24,0.026,38.0,20.0
20160124,중랑구,2016,1,24,0.025,40.0,20.0
20160124,종로,2016,1,24,0.028,33.0,16.0
20160124,종로구,2016,1,24,0.022,39.0,23.0
20160124,중구,2016,1,24,0.024,39.0,18.0
20160124,천호대로,2016,1,24,0.018,33.0,21.0
20160124,청계천로,2016,1,24,0.021,32.0,10.0
20160124,한강대로,2016,1,24,0.02,44.0,22.0
20160124,홍릉로,2016,1,24,0.017,35.0,24.0
20160124,성동구,2016,1,24,0.024,43.0,19.0
20160124,정릉로,2016,1,24,0.023,46.0,25.0
20160124,화랑로,2016,1,24,0.017,42.0,18.0
20160124,서초구,2016,1,24,0.023,37.0,18.0
20160124,마포구,2016,1,24,0.023,29.0,19.0
20160124,서대문구,2016,1,24,0.024,40.0,18.0
20160124,강남구,2016,1,24,0.034,42.0,19.0
20160124,강남대로,2016,1,24,0.015,48.0,21.0
20160124,강동구,2016,1,24,0.016,43.0,18.0
20160124,강변북로,2016,1,24,0.018,46.0,19.0
20160124,강서구,2016,1,24,0.023,42.0,19.0
20160124,공항대로,2016,1,24,0.014,42.0,17.0
20160124,관악구,2016,1,24,0.021,38.0,19.0
20160124,강북구,2016,1,24,0.025,33.0,18.0
20160124,구로구,2016,1,24,0.023,34.0,20.0
20160124,광진구,2016,1,24,0.025,42.0,27.0
20160124,동작구,2016,1,24,0.024,31.0,17.0
20160124,동대문구,2016,1,24,0.022,40.0,19.0
20160124,도산대로,2016,1,24,0.021,41.0,19.0
20160124,동작대로,2016,1,24,0.016,50.0,29.0
20160124,노원구,2016,1,24,0.025,34.0,13.0
20160124,금천구,2016,1,24,0.024,38.0,22.0
20160124,도봉구,2016,1,24,0.034,39.0,18.0
20160125,은평구,2016,1,25,0.016,50.0,17.0
20160125,송파구,2016,1,25,0.016,50.0,17.0
20160125,신촌로,2016,1,25,0.01,77.0,20.0
20160125,양천구,2016,1,25,0.013,54.0,21.0
20160125,영등포구,2016,1,25,0.01,63.0,17.0
20160125,영등포로,2016,1,25,0.01,65.0,22.0
20160125,용산구,2016,1,25,0.013,37.0,18.0
20160125,정릉로,2016,1,25,0.016,57.0,21.0
20160125,성북구,2016,1,25,0.014,52.0,15.0
20160125,종로구,2016,1,25,0.014,49.0,19.0
20160125,중구,2016,1,25,0.016,50.0,16.0
20160125,중랑구,2016,1,25,0.013,52.0,18.0
20160125,천호대로,2016,1,25,0.009,39.0,18.0
20160125,청계천로,2016,1,25,0.012,41.0,9.0
20160125,한강대로,2016,1,25,0.012,64.0,19.0
20160125,홍릉로,2016,1,25,0.01,44.0,22.0
20160125,화랑로,2016,1,25,0.007,54.0,19.0
20160125,종로,2016,1,25,0.017,44.0,14.0
20160125,성동구,2016,1,25,0.013,57.0,16.0
20160125,구로구,2016,1,25,0.014,48.0,20.0
20160125,서대문구,2016,1,25,0.016,56.0,16.0
20160125,강남구,2016,1,25,0.018,56.0,16.0
20160125,강남대로,2016,1,25,0.008,66.0,20.0
20160125,강동구,2016,1,25,0.008,56.0,18.0
20160125,강변북로,2016,1,25,0.009,63.0,17.0
20160125,강북구,2016,1,25,0.016,40.0,17.0
20160125,강서구,2016,1,25,0.013,61.0,17.0
20160125,공항대로,2016,1,25,0.007,68.0,18.0
20160125,관악구,2016,1,25,0.012,47.0,17.0
20160125,광진구,2016,1,25,0.014,49.0,23.0
20160125,서초구,2016,1,25,0.011,54.0,17.0
20160125,금천구,2016,1,25,0.014,48.0,18.0
20160125,노원구,2016,1,25,0.015,41.0,15.0
20160125,도봉구,2016,1,25,0.023,50.0,16.0
20160125,도산대로,2016,1,25,0.013,59.0,17.0
20160125,동대문구,2016,1,25,0.015,54.0,16.0
20160125,동작구,2016,1,25,0.014,39.0,15.0
