측정일자,측정소명,미세먼지(㎍/㎥)
20200630,서초구,8
20200630,송파구,10
20200630,강동구,9
20200701,중구,17
20200701,종로구,19
20200701,용산구,21
20200701,은평구,19
20200701,서대문구,14
20200701,마포구,20
20200701,광진구,18
20200701,성동구,18
20200701,중랑구,18
20200701,동대문구,17
20200701,성북구,20
20200701,도봉구,24
20200701,강북구,19
20200701,노원구,14
20200701,강서구,21
20200701,구로구,11
20200701,영등포구,20
20200701,동작구,22
20200701,관악구,21
20200701,금천구,21
20200701,양천구,22
20200701,강남구,17
20200701,서초구,19
20200701,송파구,19
20200701,강동구,17
20200702,중구,50
20200702,종로구,51
20200702,용산구,50
20200702,은평구,55
20200702,서대문구,46
20200702,마포구,52
20200702,광진구,39
20200702,성동구,44
20200702,중랑구,46
20200702,동대문구,47
20200702,성북구,52
20200702,도봉구,60
20200702,강북구,53
20200702,노원구,42
20200702,강서구,59
20200702,구로구,54
20200702,영등포구,53
20200702,동작구,56
20200702,관악구,54
20200702,금천구,53
20200702,양천구,58
20200702,강남구,43
20200702,서초구,58
20200702,송파구,42
20200702,강동구,41
20200703,중구,51
20200703,종로구,52
20200703,용산구,44
20200703,은평구,43
20200703,서대문구,35
20200703,마포구,48
20200703,광진구,39
20200703,성동구,44
20200703,중랑구,49
20200703,동대문구,51
20200703,성북구,50
20200703,도봉구,60
20200703,강북구,54
20200703,노원구,57
20200703,강서구,44
20200703,구로구,36
20200703,영등포구,44
20200703,동작구,48
20200703,관악구,44
20200703,금천구,40
20200703,양천구,47
20200703,강남구,44
20200703,서초구,50
20200703,송파구,43
20200703,강동구,46
20200704,중구,19
20200704,종로구,24
20200704,용산구,22
20200704,은평구,19
20200704,서대문구,15
20200704,마포구,25
20200704,광진구,20
20200704,성동구,21
20200704,중랑구,22
20200704,동대문구,20
20200704,성북구,21
20200704,도봉구,28
20200704,강북구,25
20200704,노원구,19
20200704,강서구,23
20200704,구로구,9
20200704,영등포구,24
20200704,동작구,28
20200704,관악구,27
20200704,금천구,24
20200704,양천구,25
20200704,강남구,21
20200704,서초구,26
20200704,송파구,24
20200704,강동구,19
20200705,중구,28
20200705,종로구,29
20200705,용산구,30
20200705,은평구,28
20200705,서대문구,23
20200705,마포구,30
20200705,광진구,25
20200705,성동구,28
20200705,중랑구,29
20200705,동대문구,28
20200705,성북구,30
20200705,도봉구,36
20200705,강북구,30
20200705,노원구,27
20200705,강서구,30
20200705,구로구,14
20200705,영등포구,31
20200705,동작구,32
20200705,관악구,33
20200705,금천구,31
20200705,양천구,31
20200705,강남구,27
20200705,서초구,30
20200705,송파구,28
20200705,강동구,25
20200706,중구,22
20200706,종로구,24
20200706,용산구,26
20200706,은평구,22
20200706,서대문구,19
20200706,마포구,23
20200706,광진구,26
20200706,성동구,27
20200706,중랑구,28
20200706,동대문구,25
20200706,성북구,27
20200706,도봉구,31
20200706,강북구,28
20200706,노원구,24
20200706,강서구,22
20200706,구로구,28
20200706,영등포구,25
20200706,동작구,29
20200706,관악구,26
20200706,금천구,25
20200706,양천구,24
20200706,강남구,26
20200706,서초구,26
20200706,송파구,28
20200706,강동구,27
20200707,중구,14
20200707,종로구,17
20200707,용산구,19
20200707,은평구,19
20200707,서대문구,13
20200707,마포구,16
20200707,광진구,18
20200707,성동구,19
20200707,중랑구,18
20200707,동대문구,15
20200707,성북구,22
20200707,도봉구,22
20200707,강북구,20
20200707,노원구,14
20200707,강서구,14
20200707,구로구,18
20200707,영등포구,17
20200707,동작구,20
20200707,관악구,19
20200707,금천구,17
20200707,양천구,16
20200707,강남구,18
20200707,서초구,21
20200707,송파구,20
20200707,강동구,18
20200708,중구,25
20200708,종로구,32
20200708,용산구,33
20200708,은평구,30
20200708,서대문구,25
20200708,마포구,27
20200708,광진구,31
20200708,성동구,30
20200708,중랑구,33
20200708,동대문구,29
20200708,성북구,33
20200708,도봉구,37
20200708,강북구,35
20200708,노원구,23
20200708,강서구,30
20200708,구로구,32
20200708,영등포구,30
20200708,동작구,34
20200708,관악구,32
20200708,금천구,29
20200708,양천구,33
20200708,강남구,30
20200708,서초구,39
20200708,송파구,30
20200708,강동구,30
20200709,중구,44
20200709,종로구,42
20200709,용산구,37
20200709,은평구,35
20200709,서대문구,30
20200709,마포구,40
20200709,광진구,33
20200709,성동구,37
20200709,중랑구,38
20200709,동대문구,38
20200709,성북구,39
20200709,도봉구,40
20200709,강북구,36
20200709,노원구,32
20200709,강서구,52
20200709,구로구,39
20200709,영등포구,44
20200709,동작구,40
20200709,관악구,38
20200709,금천구,40
20200709,양천구,51
20200709,강남구,38
20200709,서초구,42
20200709,송파구,35
20200709,강동구,33
20200710,중구,14
20200710,종로구,16
20200710,용산구,15
20200710,은평구,13
20200710,서대문구,9
20200710,마포구,16
20200710,광진구,15
20200710,성동구,16
20200710,중랑구,17
20200710,동대문구,16
20200710,성북구,17
20200710,도봉구,16
20200710,강북구,18
20200710,노원구,24
20200710,강서구,18
20200710,구로구,13
20200710,영등포구,18
20200710,동작구,19
20200710,관악구,18
20200710,금천구,17
20200710,양천구,19
20200710,강남구,15
20200710,서초구,16
20200710,송파구,18
20200710,강동구,15
20200711,중구,6
20200711,종로구,8
20200711,용산구,7
20200711,은평구,4
20200711,서대문구,4
20200711,마포구,7
20200711,광진구,6
20200711,성동구,7
20200711,중랑구,7
20200711,동대문구,7
20200711,성북구,11
20200711,도봉구,9
20200711,강북구,8
20200711,노원구,24
20200711,강서구,6
20200711,구로구,8
20200711,영등포구,9
20200711,동작구,10
20200711,관악구,9
20200711,금천구,8
20200711,양천구,8
20200711,강남구,7
20200711,서초구,9
20200711,송파구,8
20200711,강동구,6
20200712,중구,15
20200712,종로구,13
20200712,용산구,12
20200712,은평구,9
20200712,서대문구,6
20200712,마포구,13
20200712,광진구,13
20200712,성동구,13
20200712,중랑구,14
20200712,동대문구,12
20200712,성북구,13
20200712,도봉구,12
20200712,강북구,15
20200712,노원구,24
20200712,강서구,11
20200712,구로구,9
20200712,영등포구,14
20200712,동작구,16
20200712,관악구,14
20200712,금천구,11
20200712,양천구,14
20200712,강남구,12
20200712,서초구,12
20200712,송파구,13
20200712,강동구,15
20200713,중구,9
20200713,종로구,9
20200713,용산구,8
20200713,은평구,5
20200713,서대문구,4
20200713,마포구,9
20200713,광진구,8
20200713,성동구,8
20200713,중랑구,8
20200713,동대문구,9
20200713,성북구,10
20200713,도봉구,9
20200713,강북구,9
20200713,노원구,16
20200713,강서구,7
20200713,구로구,4
20200713,영등포구,10
20200713,동작구,10
20200713,관악구,10
20200713,금천구,6
20200713,양천구,9
20200713,강남구,7
20200713,서초구,6
20200713,송파구,7
20200713,강동구,6
20200714,중구,5
20200714,종로구,7
20200714,용산구,6
20200714,은평구,5
20200714,서대문구,4
20200714,마포구,6
20200714,광진구,5
20200714,성동구,6
20200714,중랑구,7
20200714,동대문구,6
20200714,성북구,10
20200714,도봉구,8
20200714,강북구,7
20200714,노원구,5
20200714,강서구,6
20200714,구로구,5
20200714,영등포구,7
20200714,동작구,7
20200714,관악구,7
20200714,금천구,5
20200714,양천구,7
20200714,강남구,5
20200714,서초구,5
20200714,송파구,6
20200714,강동구,6
20200715,중구,10
20200715,종로구,13
20200715,용산구,10
20200715,은평구,11
20200715,서대문구,6
20200715,마포구,12
20200715,광진구,9
20200715,성동구,10
20200715,중랑구,11
20200715,동대문구,11
20200715,성북구,14
20200715,도봉구,13
20200715,강북구,13
20200715,노원구,9
20200715,강서구,11
20200715,구로구,10
20200715,영등포구,13
20200715,동작구,13
20200715,관악구,12
20200715,금천구,11
20200715,양천구,12
20200715,강남구,10
20200715,서초구,10
20200715,송파구,11
20200715,강동구,11
20200716,중구,25
20200716,종로구,29
20200716,용산구,30
20200716,은평구,26
20200716,서대문구,22
20200716,마포구,26
20200716,광진구,30
20200716,성동구,28
20200716,중랑구,31
20200716,동대문구,27
20200716,성북구,30
20200716,도봉구,29
20200716,강북구,31
20200716,노원구,25
20200716,강서구,25
20200716,구로구,28
20200716,영등포구,28
20200716,동작구,30
20200716,관악구,30
20200716,금천구,27
20200716,양천구,27
20200716,강남구,28
20200716,서초구,34
20200716,송파구,31
20200716,강동구,30
20200717,중구,33
20200717,종로구,38
20200717,용산구,38
20200717,은평구,38
20200717,서대문구,30
20200717,마포구,33
20200717,광진구,37
20200717,성동구,37
20200717,중랑구,40
20200717,동대문구,36
20200717,성북구,38
20200717,도봉구,37
20200717,강북구,41
20200717,노원구,34
20200717,강서구,35
20200717,구로구,36
20200717,영등포구,34
20200717,동작구,41
20200717,관악구,36
20200717,금천구,33
20200717,양천구,35
20200717,강남구,35
20200717,서초구,44
20200717,송파구,37
20200717,강동구,37
20200718,중구,41
20200718,종로구,43
20200718,용산구,44
20200718,은평구,41
20200718,서대문구,36
20200718,마포구,39
20200718,광진구,41
20200718,성동구,40
20200718,중랑구,46
20200718,동대문구,42
20200718,성북구,45
20200718,도봉구,46
20200718,강북구,50
20200718,노원구,43
20200718,강서구,40
20200718,구로구,40
20200718,영등포구,39
20200718,동작구,46
20200718,관악구,42
20200718,금천구,38
20200718,양천구,38
20200718,강남구,39
20200718,서초구,48
20200718,송파구,41
20200718,강동구,42
20200719,중구,20
20200719,종로구,21
20200719,용산구,22
20200719,은평구,17
20200719,서대문구,13
20200719,마포구,21
20200719,광진구,21
20200719,성동구,21
20200719,중랑구,22
20200719,동대문구,20
20200719,성북구,19
20200719,도봉구,21
20200719,강북구,29
20200719,노원구,19
20200719,강서구,22
20200719,구로구,18
20200719,영등포구,24
20200719,동작구,26
20200719,관악구,24
20200719,금천구,20
20200719,양천구,21
20200719,강남구,20
20200719,서초구,21
20200719,송파구,20
20200719,강동구,23
20200720,중구,17
20200720,종로구,18
20200720,용산구,17
20200720,은평구,17
20200720,서대문구,11
20200720,마포구,17
20200720,광진구,16
20200720,성동구,18
20200720,중랑구,20
20200720,동대문구,17
20200720,성북구,18
20200720,도봉구,21
20200720,강북구,22
20200720,노원구,17
20200720,강서구,18
20200720,구로구,11
20200720,영등포구,18
20200720,동작구,21
20200720,관악구,19
20200720,금천구,18
20200720,양천구,11
20200720,강남구,17
20200720,서초구,15
20200720,송파구,16
20200720,강동구,18
20200721,중구,29
20200721,종로구,29
20200721,용산구,29
20200721,은평구,25
20200721,서대문구,20
20200721,마포구,27
20200721,광진구,27
20200721,성동구,28
20200721,중랑구,30
20200721,동대문구,27
20200721,성북구,28
20200721,도봉구,28
20200721,강북구,31
20200721,노원구,27
20200721,강서구,28
20200721,구로구,24
20200721,영등포구,28
20200721,동작구,33
20200721,관악구,29
20200721,금천구,29
20200721,양천구,31
20200721,강남구,27
20200721,서초구,31
20200721,송파구,29
20200721,강동구,30
20200722,중구,22
20200722,종로구,24
20200722,용산구,22
20200722,은평구,18
20200722,서대문구,13
20200722,마포구,22
20200722,광진구,23
20200722,성동구,23
20200722,중랑구,26
20200722,동대문구,23
20200722,성북구,24
20200722,도봉구,22
20200722,강북구,25
20200722,노원구,22
20200722,강서구,22
20200722,구로구,17
20200722,영등포구,23
20200722,동작구,26
20200722,관악구,24
20200722,금천구,24
20200722,양천구,26
20200722,강남구,23
20200722,서초구,23
20200722,송파구,24
20200722,강동구,25
20200723,중구,21
20200723,종로구,20
20200723,용산구,16
20200723,은평구,14
20200723,서대문구,11
20200723,마포구,16
20200723,광진구,16
20200723,성동구,19
20200723,중랑구,16
20200723,동대문구,18
20200723,성북구,20
20200723,도봉구,22
20200723,강북구,22
20200723,노원구,13
20200723,강서구,17
20200723,구로구,12
20200723,영등포구,19
20200723,동작구,20
20200723,관악구,17
20200723,금천구,18
20200723,양천구,20
20200723,강남구,17
20200723,서초구,17
20200723,송파구,15
20200723,강동구,16
20200724,중구,10
20200724,종로구,6
20200724,용산구,6
20200724,은평구,3
20200724,서대문구,3
20200724,마포구,5
20200724,광진구,4
20200724,성동구,7
20200724,중랑구,4
20200724,동대문구,5
20200724,성북구,8
20200724,도봉구,8
20200724,강북구,6
20200724,노원구,4
20200724,강서구,7
20200724,구로구,3
20200724,영등포구,8
20200724,동작구,7
20200724,관악구,7
20200724,금천구,5
20200724,양천구,6
20200724,강남구,5
20200724,서초구,5
20200724,송파구,6
20200724,강동구,4
20200725,중구,3
20200725,종로구,5
20200725,용산구,6
20200725,은평구,4
20200725,서대문구,3
20200725,마포구,5
20200725,광진구,4
20200725,성동구,6
20200725,중랑구,6
20200725,동대문구,5
20200725,성북구,8
20200725,도봉구,7
20200725,강북구,4
20200725,노원구,4
20200725,강서구,5
20200725,구로구,3
20200725,영등포구,7
20200725,동작구,8
20200725,관악구,7
20200725,금천구,6
20200725,양천구,6
20200725,강남구,4
20200725,서초구,4
20200725,송파구,5
20200725,강동구,6
20200726,중구,9
20200726,종로구,8
20200726,용산구,10
20200726,은평구,7
20200726,서대문구,5
20200726,마포구,9
20200726,광진구,8
20200726,성동구,8
20200726,중랑구,8
20200726,동대문구,7
20200726,성북구,9
20200726,도봉구,9
20200726,강북구,7
20200726,노원구,5
20200726,강서구,9
20200726,구로구,6
20200726,영등포구,10
20200726,동작구,11
20200726,관악구,11
20200726,금천구,9
20200726,양천구,10
20200726,강남구,6
20200726,서초구,8
20200726,송파구,9
20200726,강동구,8
20200727,중구,12
20200727,종로구,12
20200727,용산구,14
20200727,은평구,13
20200727,서대문구,7
20200727,마포구,14
20200727,광진구,11
20200727,성동구,12
20200727,중랑구,12
20200727,동대문구,12
20200727,성북구,14
20200727,도봉구,12
20200727,강북구,14
20200727,노원구,11
20200727,강서구,19
20200727,구로구,13
20200727,영등포구,18
20200727,동작구,21
20200727,관악구,19
20200727,금천구,24
20200727,양천구,20
20200727,강남구,11
20200727,서초구,11
20200727,송파구,14
20200727,강동구,11
20200728,중구,12
20200728,종로구,13
20200728,용산구,14
20200728,은평구,10
20200728,서대문구,5
20200728,마포구,12
20200728,광진구,11
20200728,성동구,13
20200728,중랑구,13
20200728,동대문구,12
20200728,성북구,15
20200728,도봉구,15
20200728,강북구,16
20200728,노원구,12
20200728,강서구,12
20200728,구로구,8
20200728,영등포구,16
20200728,동작구,19
20200728,관악구,15
20200728,금천구,16
20200728,양천구,14
20200728,강남구,12
20200728,서초구,11
20200728,송파구,13
20200728,강동구,12
20200729,중구,10
20200729,종로구,12
20200729,용산구,12
20200729,은평구,6
20200729,서대문구,6
20200729,마포구,11
20200729,광진구,10
20200729,성동구,11
20200729,중랑구,10
20200729,동대문구,11
20200729,성북구,12
20200729,도봉구,10
20200729,강북구,13
20200729,노원구,9
20200729,강서구,13
20200729,구로구,6
20200729,영등포구,13
20200729,동작구,15
20200729,관악구,13
20200729,금천구,13
20200729,양천구,12
20200729,강남구,11
20200729,서초구,9
20200729,송파구,12
20200729,강동구,9
20200730,중구,20
20200730,종로구,21
20200730,용산구,22
20200730,은평구,19
20200730,서대문구,13
20200730,마포구,19
20200730,광진구,18
20200730,성동구,20
20200730,중랑구,21
20200730,동대문구,20
20200730,성북구,22
20200730,도봉구,20
20200730,강북구,24
20200730,노원구,18
20200730,강서구,17
20200730,구로구,14
20200730,영등포구,21
20200730,동작구,27
20200730,관악구,23
20200730,금천구,26
20200730,양천구,21
20200730,강남구,17
20200730,서초구,21
20200730,송파구,17
20200730,강동구,17
20200731,중구,19
20200731,종로구,24
20200731,용산구,26
20200731,은평구,22
20200731,서대문구,18
20200731,마포구,20
20200731,광진구,26
20200731,성동구,25
20200731,중랑구,27
20200731,동대문구,23
20200731,성북구,25
20200731,도봉구,24
20200731,강북구,31
20200731,노원구,24
20200731,강서구,20
20200731,구로구,18
20200731,영등포구,23
20200731,동작구,32
20200731,관악구,25
20200731,금천구,26
20200731,양천구,22
20200731,강남구,25
20200731,서초구,25
20200731,송파구,26
20200731,강동구,27
20200801,중구,14
20200801,종로구,15
20200801,용산구,17
20200801,은평구,13
20200801,서대문구,8
20200801,마포구,14
20200801,광진구,17
20200801,성동구,15
20200801,중랑구,19
20200801,동대문구,15
20200801,성북구,15
20200801,도봉구,15
20200801,강북구,22
20200801,노원구,14
20200801,강서구,15
20200801,구로구,9
20200801,영등포구,16
20200801,동작구,20
20200801,관악구,18
20200801,금천구,20
20200801,양천구,18
20200801,강남구,17
20200801,서초구,13
20200801,송파구,17
20200801,강동구,16
20200802,중구,11
20200802,종로구,13
20200802,용산구,12
20200802,은평구,10
20200802,서대문구,6
20200802,마포구,12
20200802,광진구,11
20200802,성동구,11
20200802,중랑구,12
20200802,동대문구,11
20200802,성북구,11
20200802,도봉구,10
20200802,강북구,13
20200802,노원구,9
20200802,강서구,13
20200802,구로구,5
20200802,영등포구,14
20200802,동작구,14
20200802,관악구,13
20200802,금천구,15
20200802,양천구,16
20200802,강남구,12
20200802,서초구,9
20200802,송파구,11
20200802,강동구,10
20200803,중구,17
20200803,종로구,16
20200803,용산구,15
20200803,은평구,11
20200803,서대문구,7
20200803,마포구,14
20200803,광진구,16
20200803,성동구,15
20200803,중랑구,17
20200803,동대문구,15
20200803,성북구,14
20200803,도봉구,10
20200803,강북구,16
20200803,노원구,14
20200803,강서구,15
20200803,구로구,7
20200803,영등포구,17
20200803,동작구,18
20200803,관악구,16
20200803,금천구,18
20200803,양천구,18
20200803,강남구,15
20200803,서초구,12
20200803,송파구,14
20200803,강동구,16
20200804,중구,42
20200804,종로구,40
20200804,용산구,39
20200804,은평구,35
20200804,서대문구,25
20200804,마포구,37
20200804,광진구,36
20200804,성동구,34
20200804,중랑구,39
20200804,동대문구,39
20200804,성북구,33
20200804,도봉구,29
20200804,강북구,48
20200804,노원구,35
20200804,강서구,43
20200804,구로구,32
20200804,영등포구,43
20200804,동작구,45
20200804,관악구,41
20200804,금천구,42
20200804,양천구,47
20200804,강남구,37
20200804,서초구,33
20200804,송파구,37
20200804,강동구,37
20200805,중구,39
20200805,종로구,37
20200805,용산구,38
20200805,은평구,30
20200805,서대문구,22
20200805,마포구,36
20200805,광진구,34
20200805,성동구,34
20200805,중랑구,38
20200805,동대문구,37
20200805,성북구,30
20200805,도봉구,28
20200805,강북구,44
20200805,노원구,33
20200805,강서구,37
20200805,구로구,30
20200805,영등포구,38
20200805,동작구,41
20200805,관악구,35
20200805,금천구,37
20200805,양천구,39
20200805,강남구,35
20200805,서초구,33
20200805,송파구,38
20200805,강동구,37
20200806,중구,16
20200806,종로구,16
20200806,용산구,16
20200806,은평구,12
20200806,서대문구,9
20200806,마포구,15
20200806,광진구,18
20200806,성동구,16
20200806,중랑구,18
20200806,동대문구,16
20200806,성북구,15
20200806,도봉구,12
20200806,강북구,16
20200806,노원구,14
20200806,강서구,14
20200806,구로구,13
20200806,영등포구,17
20200806,동작구,17
20200806,관악구,16
20200806,금천구,16
20200806,양천구,18
20200806,강남구,15
20200806,서초구,13
20200806,송파구,19
20200806,강동구,15
20200807,중구,28
20200807,종로구,29
20200807,용산구,31
20200807,은평구,27
20200807,서대문구,20
20200807,마포구,26
20200807,광진구,29
20200807,성동구,30
20200807,중랑구,32
20200807,동대문구,28
20200807,성북구,27
20200807,도봉구,26
20200807,강북구,33
20200807,노원구,26
20200807,강서구,25
20200807,구로구,22
20200807,영등포구,30
20200807,동작구,31
20200807,관악구,29
20200807,금천구,26
20200807,양천구,27
20200807,강남구,31
20200807,서초구,28
20200807,송파구,30
20200807,강동구,31
20200808,중구,16
20200808,종로구,15
20200808,용산구,15
20200808,은평구,11
20200808,서대문구,7
20200808,마포구,15
20200808,광진구,15
20200808,성동구,14
20200808,중랑구,16
20200808,동대문구,15
20200808,성북구,15
20200808,도봉구,15
20200808,강북구,20
20200808,노원구,16
20200808,강서구,12
20200808,구로구,10
20200808,영등포구,17
20200808,동작구,16
20200808,관악구,18
20200808,금천구,14
20200808,양천구,15
20200808,강남구,15
20200808,서초구,12
20200808,송파구,15
20200808,강동구,15
20200809,중구,10
20200809,종로구,9
20200809,용산구,10
20200809,은평구,7
20200809,서대문구,5
20200809,마포구,10
20200809,광진구,11
20200809,성동구,9
20200809,중랑구,10
20200809,동대문구,9
20200809,성북구,10
20200809,도봉구,8
20200809,강북구,12
20200809,노원구,8
20200809,강서구,10
20200809,구로구,7
20200809,영등포구,12
20200809,동작구,12
20200809,관악구,12
20200809,금천구,12
20200809,양천구,12
20200809,강남구,10
20200809,서초구,9
20200809,송파구,10
20200809,강동구,9
20200810,중구,15
20200810,종로구,13
20200810,용산구,13
20200810,은평구,11
20200810,서대문구,6
20200810,마포구,14
20200810,광진구,13
20200810,성동구,14
20200810,중랑구,13
20200810,동대문구,13
20200810,성북구,13
20200810,도봉구,10
20200810,강북구,16
20200810,노원구,11
20200810,강서구,13
20200810,구로구,8
20200810,영등포구,15
20200810,동작구,15
20200810,관악구,14
20200810,금천구,15
20200810,양천구,16
20200810,강남구,13
20200810,서초구,10
20200810,송파구,14
20200810,강동구,13
20200811,중구,9
20200811,종로구,10
20200811,용산구,10
20200811,은평구,9
20200811,서대문구,6
20200811,마포구,10
20200811,광진구,10
20200811,성동구,10
20200811,중랑구,10
20200811,동대문구,9
20200811,성북구,12
20200811,도봉구,10
20200811,강북구,12
20200811,노원구,10
20200811,강서구,8
20200811,구로구,7
20200811,영등포구,10
20200811,동작구,12
20200811,관악구,10
20200811,금천구,11
20200811,양천구,10
20200811,강남구,10
20200811,서초구,8
20200811,송파구,15
20200811,강동구,9
20200812,중구,21
20200812,종로구,22
20200812,용산구,24
20200812,은평구,22
20200812,서대문구,14
20200812,마포구,22
20200812,광진구,22
20200812,성동구,24
20200812,중랑구,23
20200812,동대문구,22
20200812,성북구,23
20200812,도봉구,22
20200812,강북구,31
20200812,노원구,22
20200812,강서구,22
20200812,구로구,18
20200812,영등포구,23
20200812,동작구,27
20200812,관악구,24
20200812,금천구,26
20200812,양천구,23
20200812,강남구,23
20200812,서초구,24
20200812,송파구,27
20200812,강동구,23
20200813,중구,26
20200813,종로구,26
20200813,용산구,26
20200813,은평구,24
20200813,서대문구,17
20200813,마포구,26
20200813,광진구,27
20200813,성동구,27
20200813,중랑구,27
20200813,동대문구,27
20200813,성북구,25
20200813,도봉구,25
20200813,강북구,31
20200813,노원구,25
20200813,강서구,25
20200813,구로구,20
20200813,영등포구,26
20200813,동작구,29
20200813,관악구,26
20200813,금천구,27
20200813,양천구,26
20200813,강남구,27
20200813,서초구,26
20200813,송파구,26
20200813,강동구,27
20200814,중구,32
20200814,종로구,32
20200814,용산구,31
20200814,은평구,29
20200814,서대문구,21
20200814,마포구,29
20200814,광진구,32
20200814,성동구,33
20200814,중랑구,34
20200814,동대문구,33
20200814,성북구,31
20200814,도봉구,27
20200814,강북구,37
20200814,노원구,30
20200814,강서구,31
20200814,구로구,24
20200814,영등포구,32
20200814,동작구,37
20200814,관악구,33
20200814,금천구,34
20200814,양천구,34
20200814,강남구,34
20200814,서초구,32
20200814,송파구,32
20200814,강동구,35
20200815,중구,43
20200815,종로구,41
20200815,용산구,36
20200815,은평구,31
20200815,서대문구,25
20200815,마포구,38
20200815,광진구,34
20200815,성동구,40
20200815,중랑구,42
20200815,동대문구,39
20200815,성북구,31
20200815,도봉구,30
20200815,강북구,39
20200815,노원구,32
20200815,강서구,41
20200815,구로구,27
20200815,영등포구,40
20200815,동작구,44
20200815,관악구,40
20200815,금천구,42
20200815,양천구,46
20200815,강남구,41
20200815,서초구,32
20200815,송파구,33
20200815,강동구,38
20200816,중구,22
20200816,종로구,22
20200816,용산구,23
20200816,은평구,20
20200816,서대문구,14
20200816,마포구,22
20200816,광진구,23
20200816,성동구,23
20200816,중랑구,25
20200816,동대문구,23
20200816,성북구,22
20200816,도봉구,22
20200816,강북구,28
20200816,노원구,24
20200816,강서구,22
20200816,구로구,15
20200816,영등포구,23
20200816,동작구,27
20200816,관악구,23
20200816,금천구,22
20200816,양천구,26
20200816,강남구,23
20200816,서초구,20
20200816,송파구,25
20200816,강동구,23
20200817,중구,25
20200817,종로구,26
20200817,용산구,27
20200817,은평구,23
20200817,서대문구,16
20200817,마포구,24
20200817,광진구,25
20200817,성동구,27
20200817,중랑구,27
20200817,동대문구,25
20200817,성북구,25
20200817,도봉구,20
20200817,강북구,31
20200817,노원구,24
20200817,강서구,25
20200817,구로구,18
20200817,영등포구,25
20200817,동작구,30
20200817,관악구,25
20200817,금천구,25
20200817,양천구,27
20200817,강남구,25
20200817,서초구,22
20200817,송파구,27
20200817,강동구,27
20200818,중구,32
20200818,종로구,34
20200818,용산구,35
20200818,은평구,30
20200818,서대문구,23
20200818,마포구,33
20200818,광진구,36
20200818,성동구,36
20200818,중랑구,36
20200818,동대문구,33
20200818,성북구,33
20200818,도봉구,29
20200818,강북구,38
20200818,노원구,31
20200818,강서구,33
20200818,구로구,27
20200818,영등포구,34
20200818,동작구,37
20200818,관악구,34
20200818,금천구,34
20200818,양천구,37
20200818,강남구,34
20200818,서초구,35
20200818,송파구,36
20200818,강동구,38
20200819,중구,41
20200819,종로구,43
20200819,용산구,47
20200819,은평구,42
20200819,서대문구,32
20200819,마포구,43
20200819,광진구,44
20200819,성동구,45
20200819,중랑구,47
20200819,동대문구,43
20200819,성북구,39
20200819,도봉구,38
20200819,강북구,51
20200819,노원구,40
20200819,강서구,46
20200819,구로구,38
20200819,영등포구,44
20200819,동작구,49
20200819,관악구,44
20200819,금천구,42
20200819,양천구,47
20200819,강남구,43
20200819,서초구,42
20200819,송파구,46
20200819,강동구,45
20200820,중구,35
20200820,종로구,39
20200820,용산구,40
20200820,은평구,34
20200820,서대문구,25
20200820,마포구,36
20200820,광진구,40
20200820,성동구,40
20200820,중랑구,42
20200820,동대문구,38
20200820,성북구,38
20200820,도봉구,36
20200820,강북구,46
20200820,노원구,36
20200820,강서구,38
20200820,구로구,33
20200820,영등포구,39
20200820,동작구,43
20200820,관악구,39
20200820,금천구,38
20200820,양천구,41
20200820,강남구,39
20200820,서초구,37
20200820,송파구,42
20200820,강동구,41
20200821,중구,29
20200821,종로구,29
20200821,용산구,31
20200821,은평구,27
20200821,서대문구,19
20200821,마포구,29
20200821,광진구,28
20200821,성동구,29
20200821,중랑구,33
20200821,동대문구,29
20200821,성북구,28
20200821,도봉구,25
20200821,강북구,36
20200821,노원구,26
20200821,강서구,30
20200821,구로구,27
20200821,영등포구,32
20200821,동작구,34
20200821,관악구,32
20200821,금천구,31
20200821,양천구,34
20200821,강남구,29
20200821,서초구,28
20200821,송파구,33
20200821,강동구,31
20200822,중구,17
20200822,종로구,17
20200822,용산구,17
20200822,은평구,17
20200822,서대문구,10
20200822,마포구,19
20200822,광진구,15
20200822,성동구,18
20200822,중랑구,18
20200822,동대문구,17
20200822,성북구,18
20200822,도봉구,16
20200822,강북구,25
20200822,노원구,16
20200822,강서구,18
20200822,구로구,15
20200822,영등포구,20
20200822,동작구,21
20200822,관악구,23
20200822,금천구,21
20200822,양천구,22
20200822,강남구,16
20200822,서초구,16
20200822,송파구,19
20200822,강동구,16
20200823,중구,11
20200823,종로구,13
20200823,용산구,14
20200823,은평구,13
20200823,서대문구,8
20200823,마포구,14
20200823,광진구,13
20200823,성동구,14
20200823,중랑구,14
20200823,동대문구,12
20200823,성북구,14
20200823,도봉구,14
20200823,강북구,19
20200823,노원구,14
20200823,강서구,11
20200823,구로구,9
20200823,영등포구,14
20200823,동작구,16
20200823,관악구,15
20200823,금천구,15
20200823,양천구,14
20200823,강남구,14
20200823,서초구,12
20200823,송파구,16
20200823,강동구,12
20200824,중구,20
20200824,종로구,25
20200824,용산구,27
20200824,은평구,21
20200824,서대문구,16
20200824,마포구,22
20200824,광진구,24
20200824,성동구,25
20200824,중랑구,26
20200824,동대문구,23
20200824,성북구,25
20200824,도봉구,20
20200824,강북구,28
20200824,노원구,22
20200824,강서구,21
20200824,구로구,18
20200824,영등포구,23
20200824,동작구,24
20200824,관악구,25
20200824,금천구,23
20200824,양천구,23
20200824,강남구,24
