기준연월,시군구코드,광역시도명,시군구명,총인구수
202004,41171,경기도,안양시 만안구,16393
202005,41171,경기도,안양시 만안구,16395
202006,41171,경기도,안양시 만안구,16317
202001,41171,경기도,안양시 만안구,18781
202002,41171,경기도,안양시 만안구,18597
202003,41171,경기도,안양시 만안구,18686
202004,41171,경기도,안양시 만안구,18678
202005,41171,경기도,안양시 만안구,18622
202006,41171,경기도,안양시 만안구,18654
202001,41171,경기도,안양시 만안구,16397
202002,41171,경기도,안양시 만안구,16359
202003,41171,경기도,안양시 만안구,16361
202004,41171,경기도,안양시 만안구,16387
202005,41171,경기도,안양시 만안구,16474
202006,41171,경기도,안양시 만안구,16377
202001,41171,경기도,안양시 만안구,17908
202002,41171,경기도,안양시 만안구,17704
202003,41171,경기도,안양시 만안구,17559
202004,41171,경기도,안양시 만안구,17509
202005,41171,경기도,안양시 만안구,17460
202006,41171,경기도,안양시 만안구,17346
202001,41171,경기도,안양시 만안구,16496
202002,41171,경기도,안양시 만안구,16437
202003,41171,경기도,안양시 만안구,16443
202004,41171,경기도,안양시 만안구,16423
202005,41171,경기도,안양시 만안구,16431
202006,41171,경기도,안양시 만안구,16456
202001,41171,경기도,안양시 만안구,19806
202002,41171,경기도,안양시 만안구,19704
202003,41171,경기도,안양시 만안구,19580
202004,41171,경기도,안양시 만안구,19542
202005,41171,경기도,안양시 만안구,19470
202006,41171,경기도,안양시 만안구,19414
202001,41171,경기도,안양시 만안구,21671
202002,41171,경기도,안양시 만안구,21536
202003,41171,경기도,안양시 만안구,21480
202004,41171,경기도,안양시 만안구,21529
202005,41171,경기도,안양시 만안구,21516
202006,41171,경기도,안양시 만안구,21482
202001,41171,경기도,안양시 만안구,22976
202002,41171,경기도,안양시 만안구,22921
202003,41171,경기도,안양시 만안구,22875
202004,41171,경기도,안양시 만안구,22788
202005,41171,경기도,안양시 만안구,22768
202006,41171,경기도,안양시 만안구,22638
202001,41171,경기도,안양시 만안구,19858
202002,41171,경기도,안양시 만안구,19899
202003,41171,경기도,안양시 만안구,19906
202004,41171,경기도,안양시 만안구,19977
202005,41171,경기도,안양시 만안구,20080
202006,41171,경기도,안양시 만안구,20252
202001,41171,경기도,안양시 만안구,12643
202002,41171,경기도,안양시 만안구,12725
202003,41171,경기도,안양시 만안구,12915
202004,41171,경기도,안양시 만안구,13003
202005,41171,경기도,안양시 만안구,13056
202006,41171,경기도,안양시 만안구,13137
202001,41171,경기도,안양시 만안구,9031
202002,41171,경기도,안양시 만안구,9067
202003,41171,경기도,안양시 만안구,9108
202004,41171,경기도,안양시 만안구,9168
202005,41171,경기도,안양시 만안구,9190
202006,41171,경기도,안양시 만안구,9227
202001,41171,경기도,안양시 만안구,6863
202002,41171,경기도,안양시 만안구,6856
202003,41171,경기도,안양시 만안구,6889
202004,41171,경기도,안양시 만안구,6934
202005,41171,경기도,안양시 만안구,6979
202006,41171,경기도,안양시 만안구,7035
202001,41171,경기도,안양시 만안구,4539
202002,41171,경기도,안양시 만안구,4541
202003,41171,경기도,안양시 만안구,4560
202004,41171,경기도,안양시 만안구,4572
202005,41171,경기도,안양시 만안구,4598
202006,41171,경기도,안양시 만안구,4582
202001,41171,경기도,안양시 만안구,2136
202002,41171,경기도,안양시 만안구,2157
202003,41171,경기도,안양시 만안구,2187
202004,41171,경기도,안양시 만안구,2206
202005,41171,경기도,안양시 만안구,2229
202006,41171,경기도,안양시 만안구,2250
202001,41171,경기도,안양시 만안구,715
202002,41171,경기도,안양시 만안구,729
202003,41171,경기도,안양시 만안구,736
202004,41171,경기도,안양시 만안구,736
202005,41171,경기도,안양시 만안구,746
202006,41171,경기도,안양시 만안구,745
202001,41171,경기도,안양시 만안구,191
202002,41171,경기도,안양시 만안구,193
202003,41171,경기도,안양시 만안구,196
202004,41171,경기도,안양시 만안구,205
202005,41171,경기도,안양시 만안구,205
202006,41171,경기도,안양시 만안구,205
202001,41171,경기도,안양시 만안구,80
202002,41171,경기도,안양시 만안구,81
202003,41171,경기도,안양시 만안구,81
202004,41171,경기도,안양시 만안구,81
202005,41171,경기도,안양시 만안구,82
202006,41171,경기도,안양시 만안구,82
202001,41173,경기도,안양시 동안구,11232
202002,41173,경기도,안양시 동안구,11072
202003,41173,경기도,안양시 동안구,10955
202004,41173,경기도,안양시 동안구,10822
202005,41173,경기도,안양시 동안구,10711
202006,41173,경기도,안양시 동안구,10556
202001,41173,경기도,안양시 동안구,14575
202002,41173,경기도,안양시 동안구,14545
202003,41173,경기도,안양시 동안구,14451
202004,41173,경기도,안양시 동안구,14389
202005,41173,경기도,안양시 동안구,14337
202006,41173,경기도,안양시 동안구,14283
202001,41173,경기도,안양시 동안구,16312
202002,41173,경기도,안양시 동안구,16299
202003,41173,경기도,안양시 동안구,16274
202004,41173,경기도,안양시 동안구,16249
202005,41173,경기도,안양시 동안구,16193
202006,41173,경기도,안양시 동안구,16171
202001,41173,경기도,안양시 동안구,19147
202002,41173,경기도,안양시 동안구,18958
202003,41173,경기도,안양시 동안구,18762
202004,41173,경기도,안양시 동안구,18604
202005,41173,경기도,안양시 동안구,18453
202006,41173,경기도,안양시 동안구,18296
202001,41173,경기도,안양시 동안구,22297
202002,41173,경기도,안양시 동안구,22063
202003,41173,경기도,안양시 동안구,21977
202004,41173,경기도,안양시 동안구,21922
202005,41173,경기도,안양시 동안구,21752
202006,41173,경기도,안양시 동안구,21584
202001,41173,경기도,안양시 동안구,23251
202002,41173,경기도,안양시 동안구,23053
202003,41173,경기도,안양시 동안구,23149
202004,41173,경기도,안양시 동안구,23070
202005,41173,경기도,안양시 동안구,22959
202006,41173,경기도,안양시 동안구,22768
202001,41173,경기도,안양시 동안구,21807
202002,41173,경기도,안양시 동안구,21772
202003,41173,경기도,안양시 동안구,21622
202004,41173,경기도,안양시 동안구,21640
202005,41173,경기도,안양시 동안구,21586
202006,41173,경기도,안양시 동안구,21497
202001,41173,경기도,안양시 동안구,24146
202002,41173,경기도,안양시 동안구,23936
202003,41173,경기도,안양시 동안구,23838
202004,41173,경기도,안양시 동안구,23687
202005,41173,경기도,안양시 동안구,23557
202006,41173,경기도,안양시 동안구,23367
202001,41173,경기도,안양시 동안구,24573
202002,41173,경기도,안양시 동안구,24642
202003,41173,경기도,안양시 동안구,24472
202004,41173,경기도,안양시 동안구,24365
202005,41173,경기도,안양시 동안구,24242
202006,41173,경기도,안양시 동안구,24149
202001,41173,경기도,안양시 동안구,30792
202002,41173,경기도,안양시 동안구,30593
202003,41173,경기도,안양시 동안구,30435
202004,41173,경기도,안양시 동안구,30290
202005,41173,경기도,안양시 동안구,30060
202006,41173,경기도,안양시 동안구,29867
202001,41173,경기도,안양시 동안구,28852
202002,41173,경기도,안양시 동안구,28733
202003,41173,경기도,안양시 동안구,28633
202004,41173,경기도,안양시 동안구,28536
202005,41173,경기도,안양시 동안구,28513
202006,41173,경기도,안양시 동안구,28482
202001,41173,경기도,안양시 동안구,27328
202002,41173,경기도,안양시 동안구,27159
202003,41173,경기도,안양시 동안구,27023
202004,41173,경기도,안양시 동안구,26894
202005,41173,경기도,안양시 동안구,26708
202006,41173,경기도,안양시 동안구,26423
202001,41173,경기도,안양시 동안구,21934
202002,41173,경기도,안양시 동안구,21978
202003,41173,경기도,안양시 동안구,22029
202004,41173,경기도,안양시 동안구,22102
202005,41173,경기도,안양시 동안구,22033
202006,41173,경기도,안양시 동안구,22117
202001,41173,경기도,안양시 동안구,12713
202002,41173,경기도,안양시 동안구,12851
202003,41173,경기도,안양시 동안구,13066
202004,41173,경기도,안양시 동안구,13146
202005,41173,경기도,안양시 동안구,13203
202006,41173,경기도,안양시 동안구,13215
202001,41173,경기도,안양시 동안구,8564
202002,41173,경기도,안양시 동안구,8623
202003,41173,경기도,안양시 동안구,8662
202004,41173,경기도,안양시 동안구,8621
202005,41173,경기도,안양시 동안구,8639
202006,41173,경기도,안양시 동안구,8650
202001,41173,경기도,안양시 동안구,6402
202002,41173,경기도,안양시 동안구,6387
202003,41173,경기도,안양시 동안구,6404
202004,41173,경기도,안양시 동안구,6435
202005,41173,경기도,안양시 동안구,6455
202006,41173,경기도,안양시 동안구,6461
202001,41173,경기도,안양시 동안구,4585
202002,41173,경기도,안양시 동안구,4569
202003,41173,경기도,안양시 동안구,4551
202004,41173,경기도,안양시 동안구,4527
202005,41173,경기도,안양시 동안구,4535
202006,41173,경기도,안양시 동안구,4534
202001,41173,경기도,안양시 동안구,2496
202002,41173,경기도,안양시 동안구,2545
202003,41173,경기도,안양시 동안구,2539
202004,41173,경기도,안양시 동안구,2560
202005,41173,경기도,안양시 동안구,2549
202006,41173,경기도,안양시 동안구,2544
202001,41173,경기도,안양시 동안구,891
202002,41173,경기도,안양시 동안구,901
202003,41173,경기도,안양시 동안구,929
202004,41173,경기도,안양시 동안구,925
202005,41173,경기도,안양시 동안구,907
202006,41173,경기도,안양시 동안구,926
202001,41173,경기도,안양시 동안구,190
202002,41173,경기도,안양시 동안구,192
202003,41173,경기도,안양시 동안구,191
202004,41173,경기도,안양시 동안구,198
202005,41173,경기도,안양시 동안구,204
202006,41173,경기도,안양시 동안구,205
202001,41173,경기도,안양시 동안구,89
202002,41173,경기도,안양시 동안구,88
202003,41173,경기도,안양시 동안구,88
202004,41173,경기도,안양시 동안구,88
202005,41173,경기도,안양시 동안구,91
202006,41173,경기도,안양시 동안구,92
202001,41190,경기도,부천시,27703
202002,41190,경기도,부천시,27328
202003,41190,경기도,부천시,27064
202004,41190,경기도,부천시,26837
202005,41190,경기도,부천시,26629
202006,41190,경기도,부천시,26378
202001,41190,경기도,부천시,33844
202002,41190,경기도,부천시,33593
202003,41190,경기도,부천시,33548
202004,41190,경기도,부천시,33468
202005,41190,경기도,부천시,33403
202006,41190,경기도,부천시,33417
202001,41190,경기도,부천시,33667
202002,41190,경기도,부천시,33611
202003,41190,경기도,부천시,33575
202004,41190,경기도,부천시,33584
202005,41190,경기도,부천시,33526
202006,41190,경기도,부천시,33479
202001,41190,경기도,부천시,40434
202002,41190,경기도,부천시,39979
202003,41190,경기도,부천시,39700
202004,41190,경기도,부천시,39426
202005,41190,경기도,부천시,39172
202006,41190,경기도,부천시,38955
202001,41190,경기도,부천시,56019
202002,41190,경기도,부천시,55749
202003,41190,경기도,부천시,55611
202004,41190,경기도,부천시,55604
202005,41190,경기도,부천시,55474
202006,41190,경기도,부천시,55295
202001,41190,경기도,부천시,63486
202002,41190,경기도,부천시,63250
202003,41190,경기도,부천시,63567
202004,41190,경기도,부천시,63575
202005,41190,경기도,부천시,63450
202006,41190,경기도,부천시,63514
202001,41190,경기도,부천시,55733
202002,41190,경기도,부천시,55574
202003,41190,경기도,부천시,55496
202004,41190,경기도,부천시,55612
202005,41190,경기도,부천시,55616
202006,41190,경기도,부천시,55543
202001,41190,경기도,부천시,64881
202002,41190,경기도,부천시,64448
202003,41190,경기도,부천시,64072
202004,41190,경기도,부천시,63677
202005,41190,경기도,부천시,63391
202006,41190,경기도,부천시,63172
202001,41190,경기도,부천시,61195
202002,41190,경기도,부천시,61261
202003,41190,경기도,부천시,61176
202004,41190,경기도,부천시,61140
202005,41190,경기도,부천시,61071
202006,41190,경기도,부천시,61210
202001,41190,경기도,부천시,71650
202002,41190,경기도,부천시,71373
202003,41190,경기도,부천시,70973
202004,41190,경기도,부천시,70766
202005,41190,경기도,부천시,70424
202006,41190,경기도,부천시,70286
202001,41190,경기도,부천시,73402
202002,41190,경기도,부천시,73254
202003,41190,경기도,부천시,73175
202004,41190,경기도,부천시,73071
202005,41190,경기도,부천시,73104
202006,41190,경기도,부천시,73150
202001,41190,경기도,부천시,77194
202002,41190,경기도,부천시,76997
202003,41190,경기도,부천시,76999
202004,41190,경기도,부천시,76917
202005,41190,경기도,부천시,76840
202006,41190,경기도,부천시,76303
202001,41190,경기도,부천시,64805
202002,41190,경기도,부천시,65285
202003,41190,경기도,부천시,65259
202004,41190,경기도,부천시,65530
202005,41190,경기도,부천시,65769
202006,41190,경기도,부천시,66289
202001,41190,경기도,부천시,38136
202002,41190,경기도,부천시,38578
202003,41190,경기도,부천시,39412
202004,41190,경기도,부천시,39805
202005,41190,경기도,부천시,40097
202006,41190,경기도,부천시,40353
202001,41190,경기도,부천시,25897
202002,41190,경기도,부천시,26054
202003,41190,경기도,부천시,26275
202004,41190,경기도,부천시,26353
202005,41190,경기도,부천시,26466
202006,41190,경기도,부천시,26569
202001,41190,경기도,부천시,18856
202002,41190,경기도,부천시,18877
202003,41190,경기도,부천시,18917
202004,41190,경기도,부천시,19017
202005,41190,경기도,부천시,19115
202006,41190,경기도,부천시,19216
202001,41190,경기도,부천시,12509
202002,41190,경기도,부천시,12530
202003,41190,경기도,부천시,12609
202004,41190,경기도,부천시,12693
202005,41190,경기도,부천시,12731
202006,41190,경기도,부천시,12783
202001,41190,경기도,부천시,6383
202002,41190,경기도,부천시,6464
202003,41190,경기도,부천시,6504
202004,41190,경기도,부천시,6545
202005,41190,경기도,부천시,6580
202006,41190,경기도,부천시,6567
202001,41190,경기도,부천시,2362
202002,41190,경기도,부천시,2361
202003,41190,경기도,부천시,2391
202004,41190,경기도,부천시,2411
202005,41190,경기도,부천시,2410
202006,41190,경기도,부천시,2398
202001,41190,경기도,부천시,564
202002,41190,경기도,부천시,573
202003,41190,경기도,부천시,573
202004,41190,경기도,부천시,572
202005,41190,경기도,부천시,580
202006,41190,경기도,부천시,581
202001,41190,경기도,부천시,227
202002,41190,경기도,부천시,235
202003,41190,경기도,부천시,236
202004,41190,경기도,부천시,242
202005,41190,경기도,부천시,245
202006,41190,경기도,부천시,242
202001,41210,경기도,광명시,10937
202002,41210,경기도,광명시,10880
202003,41210,경기도,광명시,10836
202004,41210,경기도,광명시,10748
202005,41210,경기도,광명시,10615
202006,41210,경기도,광명시,10501
202001,41210,경기도,광명시,14557
202002,41210,경기도,광명시,14544
202003,41210,경기도,광명시,14530
202004,41210,경기도,광명시,14478
202005,41210,경기도,광명시,14456
202006,41210,경기도,광명시,14410
202001,41210,경기도,광명시,15265
202002,41210,경기도,광명시,15217
202003,41210,경기도,광명시,15199
202004,41210,경기도,광명시,15206
202005,41210,경기도,광명시,15159
202006,41210,경기도,광명시,15128
202001,41210,경기도,광명시,17576
202002,41210,경기도,광명시,17437
202003,41210,경기도,광명시,17285
202004,41210,경기도,광명시,17127
202005,41210,경기도,광명시,16975
202006,41210,경기도,광명시,16826
202001,41210,경기도,광명시,19995
202002,41210,경기도,광명시,19997
202003,41210,경기도,광명시,19956
202004,41210,경기도,광명시,19952
202005,41210,경기도,광명시,19865
202006,41210,경기도,광명시,19730
202001,41210,경기도,광명시,20877
202002,41210,경기도,광명시,20865
202003,41210,경기도,광명시,21030
202004,41210,경기도,광명시,21029
202005,41210,경기도,광명시,20877
202006,41210,경기도,광명시,20745
202001,41210,경기도,광명시,19921
202002,41210,경기도,광명시,19935
202003,41210,경기도,광명시,20019
202004,41210,경기도,광명시,20036
202005,41210,경기도,광명시,19969
202006,41210,경기도,광명시,19805
202001,41210,경기도,광명시,24986
202002,41210,경기도,광명시,24966
202003,41210,경기도,광명시,24868
202004,41210,경기도,광명시,24730
202005,41210,경기도,광명시,24479
202006,41210,경기도,광명시,24292
202001,41210,경기도,광명시,25490
202002,41210,경기도,광명시,25504
202003,41210,경기도,광명시,25391
202004,41210,경기도,광명시,25317
202005,41210,경기도,광명시,25187
202006,41210,경기도,광명시,25035
202001,41210,경기도,광명시,29491
202002,41210,경기도,광명시,29504
202003,41210,경기도,광명시,29379
202004,41210,경기도,광명시,29293
202005,41210,경기도,광명시,29045
202006,41210,경기도,광명시,28892
202001,41210,경기도,광명시,26948
202002,41210,경기도,광명시,26977
202003,41210,경기도,광명시,26958
202004,41210,경기도,광명시,26966
202005,41210,경기도,광명시,26983
202006,41210,경기도,광명시,26866
202001,41210,경기도,광명시,25529
202002,41210,경기도,광명시,25566
202003,41210,경기도,광명시,25594
202004,41210,경기도,광명시,25518
202005,41210,경기도,광명시,25413
202006,41210,경기도,광명시,25155
202001,41210,경기도,광명시,22715
202002,41210,경기도,광명시,22831
202003,41210,경기도,광명시,22818
202004,41210,경기도,광명시,22829
202005,41210,경기도,광명시,22785
202006,41210,경기도,광명시,22851
202001,41210,경기도,광명시,14599
202002,41210,경기도,광명시,14789
202003,41210,경기도,광명시,15080
202004,41210,경기도,광명시,15140
202005,41210,경기도,광명시,15192
202006,41210,경기도,광명시,15164
202001,41210,경기도,광명시,10472
202002,41210,경기도,광명시,10462
202003,41210,경기도,광명시,10508
202004,41210,경기도,광명시,10546
202005,41210,경기도,광명시,10551
202006,41210,경기도,광명시,10505
202001,41210,경기도,광명시,7828
202002,41210,경기도,광명시,7838
202003,41210,경기도,광명시,7848
202004,41210,경기도,광명시,7871
202005,41210,경기도,광명시,7881
202006,41210,경기도,광명시,7896
202001,41210,경기도,광명시,5019
202002,41210,경기도,광명시,5056
202003,41210,경기도,광명시,5111
202004,41210,경기도,광명시,5124
202005,41210,경기도,광명시,5122
202006,41210,경기도,광명시,5107
202001,41210,경기도,광명시,2493
202002,41210,경기도,광명시,2516
202003,41210,경기도,광명시,2559
202004,41210,경기도,광명시,2569
202005,41210,경기도,광명시,2583
202006,41210,경기도,광명시,2599
202001,41210,경기도,광명시,852
202002,41210,경기도,광명시,871
202003,41210,경기도,광명시,877
202004,41210,경기도,광명시,890
202005,41210,경기도,광명시,897
202006,41210,경기도,광명시,891
202001,41210,경기도,광명시,229
202002,41210,경기도,광명시,232
202003,41210,경기도,광명시,235
202004,41210,경기도,광명시,237
202005,41210,경기도,광명시,238
202006,41210,경기도,광명시,234
202001,41210,경기도,광명시,141
202002,41210,경기도,광명시,138
202003,41210,경기도,광명시,139
202004,41210,경기도,광명시,139
202005,41210,경기도,광명시,141
202006,41210,경기도,광명시,142
202001,41220,경기도,평택시,21790
202002,41220,경기도,평택시,21873
202003,41220,경기도,평택시,21824
202004,41220,경기도,평택시,21672
202005,41220,경기도,평택시,21567
202006,41220,경기도,평택시,21518
202001,41220,경기도,평택시,26537
202002,41220,경기도,평택시,26714
202003,41220,경기도,평택시,26676
202004,41220,경기도,평택시,26760
202005,41220,경기도,평택시,26916
202006,41220,경기도,평택시,26989
202001,41220,경기도,평택시,25691
202002,41220,경기도,평택시,25767
202003,41220,경기도,평택시,25839
202004,41220,경기도,평택시,25910
202005,41220,경기도,평택시,25936
202006,41220,경기도,평택시,26067
202001,41220,경기도,평택시,27432
202002,41220,경기도,평택시,27269
202003,41220,경기도,평택시,27100
202004,41220,경기도,평택시,27022
202005,41220,경기도,평택시,26846
202006,41220,경기도,평택시,26748
202001,41220,경기도,평택시,32758
202002,41220,경기도,평택시,32865
202003,41220,경기도,평택시,33108
202004,41220,경기도,평택시,33256
202005,41220,경기도,평택시,33419
202006,41220,경기도,평택시,33471
202001,41220,경기도,평택시,36411
202002,41220,경기도,평택시,36420
202003,41220,경기도,평택시,37037
202004,41220,경기도,평택시,37326
202005,41220,경기도,평택시,37493
202006,41220,경기도,평택시,37763
202001,41220,경기도,평택시,34254
202002,41220,경기도,평택시,34573
202003,41220,경기도,평택시,34699
202004,41220,경기도,평택시,34911
202005,41220,경기도,평택시,35151
202006,41220,경기도,평택시,35281
202001,41220,경기도,평택시,42695
202002,41220,경기도,평택시,42794
202003,41220,경기도,평택시,42814
202004,41220,경기도,평택시,42857
202005,41220,경기도,평택시,42916
202006,41220,경기도,평택시,43027
202001,41220,경기도,평택시,42888
202002,41220,경기도,평택시,43308
202003,41220,경기도,평택시,43377
202004,41220,경기도,평택시,43429
202005,41220,경기도,평택시,43548
202006,41220,경기도,평택시,43786
202001,41220,경기도,평택시,47660
202002,41220,경기도,평택시,47738
202003,41220,경기도,평택시,47732
202004,41220,경기도,평택시,47744
202005,41220,경기도,평택시,47761
202006,41220,경기도,평택시,47863
202001,41220,경기도,평택시,43830
202002,41220,경기도,평택시,43895
202003,41220,경기도,평택시,44110
202004,41220,경기도,평택시,44274
202005,41220,경기도,평택시,44512
202006,41220,경기도,평택시,44712
202001,41220,경기도,평택시,39968
202002,41220,경기도,평택시,40179
202003,41220,경기도,평택시,40325
202004,41220,경기도,평택시,40441
202005,41220,경기도,평택시,40514
202006,41220,경기도,평택시,40468
202001,41220,경기도,평택시,30676
202002,41220,경기도,평택시,30979
202003,41220,경기도,평택시,31080
202004,41220,경기도,평택시,31319
202005,41220,경기도,평택시,31462
202006,41220,경기도,평택시,31866
202001,41220,경기도,평택시,19318
202002,41220,경기도,평택시,19551
202003,41220,경기도,평택시,19955
202004,41220,경기도,평택시,20124
202005,41220,경기도,평택시,20287
202006,41220,경기도,평택시,20413
202001,41220,경기도,평택시,14974
202002,41220,경기도,평택시,15046
202003,41220,경기도,평택시,15166
202004,41220,경기도,평택시,15184
202005,41220,경기도,평택시,15231
202006,41220,경기도,평택시,15266
202001,41220,경기도,평택시,12657
202002,41220,경기도,평택시,12643
202003,41220,경기도,평택시,12684
202004,41220,경기도,평택시,12747
202005,41220,경기도,평택시,12829
202006,41220,경기도,평택시,12905
202001,41220,경기도,평택시,9133
202002,41220,경기도,평택시,9187
202003,41220,경기도,평택시,9232
202004,41220,경기도,평택시,9268
202005,41220,경기도,평택시,9274
202006,41220,경기도,평택시,9287
202001,41220,경기도,평택시,4131
202002,41220,경기도,평택시,4207
202003,41220,경기도,평택시,4259
202004,41220,경기도,평택시,4279
202005,41220,경기도,평택시,4311
202006,41220,경기도,평택시,4307
202001,41220,경기도,평택시,1443
202002,41220,경기도,평택시,1443
202003,41220,경기도,평택시,1462
202004,41220,경기도,평택시,1476
202005,41220,경기도,평택시,1492
202006,41220,경기도,평택시,1503
202001,41220,경기도,평택시,400
202002,41220,경기도,평택시,403
202003,41220,경기도,평택시,408
202004,41220,경기도,평택시,411
202005,41220,경기도,평택시,407
202006,41220,경기도,평택시,404
202001,41220,경기도,평택시,230
202002,41220,경기도,평택시,233
202003,41220,경기도,평택시,237
202004,41220,경기도,평택시,239
202005,41220,경기도,평택시,239
202006,41220,경기도,평택시,237
202001,41250,경기도,동두천시,2792
202002,41250,경기도,동두천시,2746
202003,41250,경기도,동두천시,2707
202004,41250,경기도,동두천시,2673
202005,41250,경기도,동두천시,2652
202006,41250,경기도,동두천시,2637
202001,41250,경기도,동두천시,4087
202002,41250,경기도,동두천시,4051
202003,41250,경기도,동두천시,4020
202004,41250,경기도,동두천시,3990
202005,41250,경기도,동두천시,3967
202006,41250,경기도,동두천시,3947
202001,41250,경기도,동두천시,4201
202002,41250,경기도,동두천시,4176
202003,41250,경기도,동두천시,4157
202004,41250,경기도,동두천시,4183
202005,41250,경기도,동두천시,4195
202006,41250,경기도,동두천시,4180
202001,41250,경기도,동두천시,4766
202002,41250,경기도,동두천시,4744
202003,41250,경기도,동두천시,4692
202004,41250,경기도,동두천시,4658
202005,41250,경기도,동두천시,4612
202006,41250,경기도,동두천시,4588
202001,41250,경기도,동두천시,5693
202002,41250,경기도,동두천시,5663
202003,41250,경기도,동두천시,5663
202004,41250,경기도,동두천시,5677
202005,41250,경기도,동두천시,5658
202006,41250,경기도,동두천시,5641
202001,41250,경기도,동두천시,5503
202002,41250,경기도,동두천시,5457
202003,41250,경기도,동두천시,5456
202004,41250,경기도,동두천시,5487
202005,41250,경기도,동두천시,5492
202006,41250,경기도,동두천시,5547
202001,41250,경기도,동두천시,4581
202002,41250,경기도,동두천시,4609
202003,41250,경기도,동두천시,4590
202004,41250,경기도,동두천시,4574
202005,41250,경기도,동두천시,4546
202006,41250,경기도,동두천시,4576
202001,41250,경기도,동두천시,6004
202002,41250,경기도,동두천시,5907
202003,41250,경기도,동두천시,5849
202004,41250,경기도,동두천시,5828
202005,41250,경기도,동두천시,5804
202006,41250,경기도,동두천시,5786
202001,41250,경기도,동두천시,6624
202002,41250,경기도,동두천시,6601
202003,41250,경기도,동두천시,6521
202004,41250,경기도,동두천시,6487
202005,41250,경기도,동두천시,6480
202006,41250,경기도,동두천시,6460
202001,41250,경기도,동두천시,8246
202002,41250,경기도,동두천시,8218
202003,41250,경기도,동두천시,8165
202004,41250,경기도,동두천시,8128
202005,41250,경기도,동두천시,8075
202006,41250,경기도,동두천시,8022
202001,41250,경기도,동두천시,8245
202002,41250,경기도,동두천시,8209
202003,41250,경기도,동두천시,8249
202004,41250,경기도,동두천시,8238
202005,41250,경기도,동두천시,8243
202006,41250,경기도,동두천시,8266
202001,41250,경기도,동두천시,8131
202002,41250,경기도,동두천시,8146
202003,41250,경기도,동두천시,8129
202004,41250,경기도,동두천시,8141
202005,41250,경기도,동두천시,8158
202006,41250,경기도,동두천시,8107
202001,41250,경기도,동두천시,7428
202002,41250,경기도,동두천시,7454
202003,41250,경기도,동두천시,7436
202004,41250,경기도,동두천시,7431
202005,41250,경기도,동두천시,7440
202006,41250,경기도,동두천시,7530
202001,41250,경기도,동두천시,5003
202002,41250,경기도,동두천시,5043
202003,41250,경기도,동두천시,5123
202004,41250,경기도,동두천시,5186
202005,41250,경기도,동두천시,5215
202006,41250,경기도,동두천시,5258
202001,41250,경기도,동두천시,4511
202002,41250,경기도,동두천시,4512
202003,41250,경기도,동두천시,4544
202004,41250,경기도,동두천시,4535
202005,41250,경기도,동두천시,4548
202006,41250,경기도,동두천시,4538
202001,41250,경기도,동두천시,4193
202002,41250,경기도,동두천시,4158
202003,41250,경기도,동두천시,4149
202004,41250,경기도,동두천시,4162
202005,41250,경기도,동두천시,4184
202006,41250,경기도,동두천시,4214
202001,41250,경기도,동두천시,2868
202002,41250,경기도,동두천시,2911
202003,41250,경기도,동두천시,2909
202004,41250,경기도,동두천시,2910
202005,41250,경기도,동두천시,2916
202006,41250,경기도,동두천시,2927
202001,41250,경기도,동두천시,1199
202002,41250,경기도,동두천시,1196
202003,41250,경기도,동두천시,1218
202004,41250,경기도,동두천시,1245
202005,41250,경기도,동두천시,1248
202006,41250,경기도,동두천시,1245
202001,41250,경기도,동두천시,462
202002,41250,경기도,동두천시,463
202003,41250,경기도,동두천시,466
202004,41250,경기도,동두천시,466
202005,41250,경기도,동두천시,472
202006,41250,경기도,동두천시,481
202001,41250,경기도,동두천시,102
202002,41250,경기도,동두천시,108
202003,41250,경기도,동두천시,107
202004,41250,경기도,동두천시,111
202005,41250,경기도,동두천시,112
202006,41250,경기도,동두천시,112
202001,41250,경기도,동두천시,80
202002,41250,경기도,동두천시,80
202003,41250,경기도,동두천시,81
202004,41250,경기도,동두천시,81
202005,41250,경기도,동두천시,80
202006,41250,경기도,동두천시,81
202001,41271,경기도,안산시 상록구,10275
202002,41271,경기도,안산시 상록구,10223
202003,41271,경기도,안산시 상록구,10321
202004,41271,경기도,안산시 상록구,10309
202005,41271,경기도,안산시 상록구,10258
202006,41271,경기도,안산시 상록구,10156
202001,41271,경기도,안산시 상록구,13518
202002,41271,경기도,안산시 상록구,13639
202003,41271,경기도,안산시 상록구,13880
202004,41271,경기도,안산시 상록구,13914
202005,41271,경기도,안산시 상록구,13927
202006,41271,경기도,안산시 상록구,13950
202001,41271,경기도,안산시 상록구,14991
202002,41271,경기도,안산시 상록구,15003
202003,41271,경기도,안산시 상록구,15131
202004,41271,경기도,안산시 상록구,15192
202005,41271,경기도,안산시 상록구,15225
202006,41271,경기도,안산시 상록구,15238
202001,41271,경기도,안산시 상록구,20400
202002,41271,경기도,안산시 상록구,20236
202003,41271,경기도,안산시 상록구,20238
202004,41271,경기도,안산시 상록구,20107
202005,41271,경기도,안산시 상록구,19983
202006,41271,경기도,안산시 상록구,19823
202001,41271,경기도,안산시 상록구,28292
202002,41271,경기도,안산시 상록구,28222
202003,41271,경기도,안산시 상록구,28332
202004,41271,경기도,안산시 상록구,28453
202005,41271,경기도,안산시 상록구,28447
202006,41271,경기도,안산시 상록구,28447
