기준연월,시군구코드,광역시도명,시군구명,5세단위구분,총인구수,남성인구수,여성인구수
202001,11590,서울특별시,동작구,25-29세,38210,19071,19139
202002,11590,서울특별시,동작구,25-29세,37928,18893,19035
202003,11590,서울특별시,동작구,25-29세,38198,18970,19228
202004,11590,서울특별시,동작구,25-29세,38305,18982,19323
202005,11590,서울특별시,동작구,25-29세,38495,19061,19434
202006,11590,서울특별시,동작구,25-29세,38654,19162,19492
202001,11590,서울특별시,동작구,30-34세,31984,16179,15805
202002,11590,서울특별시,동작구,30-34세,32028,16197,15831
202003,11590,서울특별시,동작구,30-34세,31904,16116,15788
202004,11590,서울특별시,동작구,30-34세,31933,16141,15792
202005,11590,서울특별시,동작구,30-34세,32005,16177,15828
202006,11590,서울특별시,동작구,30-34세,32059,16209,15850
202001,11590,서울특별시,동작구,35-39세,31903,16119,15784
202002,11590,서울특별시,동작구,35-39세,31598,15977,15621
202003,11590,서울특별시,동작구,35-39세,31495,15952,15543
202004,11590,서울특별시,동작구,35-39세,31389,15898,15491
202005,11590,서울특별시,동작구,35-39세,31359,15890,15469
202006,11590,서울특별시,동작구,35-39세,31238,15822,15416
202001,11590,서울특별시,동작구,40-44세,28980,14505,14475
202002,11590,서울특별시,동작구,40-44세,29013,14524,14489
202003,11590,서울특별시,동작구,40-44세,28858,14454,14404
202004,11590,서울특별시,동작구,40-44세,28782,14417,14365
202005,11590,서울특별시,동작구,40-44세,28810,14432,14378
202006,11590,서울특별시,동작구,40-44세,28840,14455,14385
202001,11590,서울특별시,동작구,45-49세,31465,15778,15687
202002,11590,서울특별시,동작구,45-49세,31394,15713,15681
202003,11590,서울특별시,동작구,45-49세,31320,15638,15682
202004,11590,서울특별시,동작구,45-49세,31336,15662,15674
202005,11590,서울특별시,동작구,45-49세,31203,15618,15585
202006,11590,서울특별시,동작구,45-49세,31114,15575,15539
202001,11590,서울특별시,동작구,50-54세,29464,14179,15285
202002,11590,서울특별시,동작구,50-54세,29521,14193,15328
202003,11590,서울특별시,동작구,50-54세,29485,14229,15256
202004,11590,서울특별시,동작구,50-54세,29497,14237,15260
202005,11590,서울특별시,동작구,50-54세,29602,14307,15295
202006,11590,서울특별시,동작구,50-54세,29594,14275,15319
202001,11590,서울특별시,동작구,55-59세,29735,14144,15591
202002,11590,서울특별시,동작구,55-59세,29649,14133,15516
202003,11590,서울특별시,동작구,55-59세,29517,14041,15476
202004,11590,서울특별시,동작구,55-59세,29479,14045,15434
202005,11590,서울특별시,동작구,55-59세,29418,14012,15406
202006,11590,서울특별시,동작구,55-59세,29292,13980,15312
202001,11590,서울특별시,동작구,60-64세,27657,12843,14814
202002,11590,서울특별시,동작구,60-64세,27672,12845,14827
202003,11590,서울특별시,동작구,60-64세,27574,12830,14744
202004,11590,서울특별시,동작구,60-64세,27631,12862,14769
202005,11590,서울특별시,동작구,60-64세,27661,12850,14811
202006,11590,서울특별시,동작구,60-64세,27780,12896,14884
202001,11590,서울특별시,동작구,65-69세,19983,9098,10885
202002,11590,서울특별시,동작구,65-69세,20113,9141,10972
202003,11590,서울특별시,동작구,65-69세,20360,9248,11112
202004,11590,서울특별시,동작구,65-69세,20453,9285,11168
202005,11590,서울특별시,동작구,65-69세,20554,9323,11231
202006,11590,서울특별시,동작구,65-69세,20616,9344,11272
202001,11590,서울특별시,동작구,70-74세,16540,7264,9276
202002,11590,서울특별시,동작구,70-74세,16591,7301,9290
202003,11590,서울특별시,동작구,70-74세,16672,7339,9333
202004,11590,서울특별시,동작구,70-74세,16682,7330,9352
202005,11590,서울특별시,동작구,70-74세,16689,7350,9339
202006,11590,서울특별시,동작구,70-74세,16696,7352,9344
202001,11590,서울특별시,동작구,75-79세,12666,5866,6800
202002,11590,서울특별시,동작구,75-79세,12647,5849,6798
202003,11590,서울특별시,동작구,75-79세,12667,5857,6810
202004,11590,서울특별시,동작구,75-79세,12706,5882,6824
202005,11590,서울특별시,동작구,75-79세,12782,5907,6875
202006,11590,서울특별시,동작구,75-79세,12844,5921,6923
202001,11590,서울특별시,동작구,80-84세,7708,3185,4523
202002,11590,서울특별시,동작구,80-84세,7764,3218,4546
202003,11590,서울특별시,동작구,80-84세,7844,3258,4586
202004,11590,서울특별시,동작구,80-84세,7895,3275,4620
202005,11590,서울특별시,동작구,80-84세,7942,3303,4639
202006,11590,서울특별시,동작구,80-84세,7962,3315,4647
202001,11590,서울특별시,동작구,85-89세,3471,1179,2292
202002,11590,서울특별시,동작구,85-89세,3515,1200,2315
202003,11590,서울특별시,동작구,85-89세,3528,1209,2319
202004,11590,서울특별시,동작구,85-89세,3554,1218,2336
202005,11590,서울특별시,동작구,85-89세,3572,1225,2347
202006,11590,서울특별시,동작구,85-89세,3594,1239,2355
202001,11590,서울특별시,동작구,90-94세,1322,357,965
202002,11590,서울특별시,동작구,90-94세,1334,361,973
202003,11590,서울특별시,동작구,90-94세,1349,364,985
202004,11590,서울특별시,동작구,90-94세,1360,363,997
202005,11590,서울특별시,동작구,90-94세,1363,363,1000
202006,11590,서울특별시,동작구,90-94세,1375,360,1015
202001,11590,서울특별시,동작구,95-99세,370,99,271
202002,11590,서울특별시,동작구,95-99세,367,98,269
202003,11590,서울특별시,동작구,95-99세,368,100,268
202004,11590,서울특별시,동작구,95-99세,365,99,266
202005,11590,서울특별시,동작구,95-99세,371,96,275
202006,11590,서울특별시,동작구,95-99세,372,97,275
202001,11590,서울특별시,동작구,100+,295,87,208
202002,11590,서울특별시,동작구,100+,301,90,211
202003,11590,서울특별시,동작구,100+,302,90,212
202004,11590,서울특별시,동작구,100+,303,89,214
202005,11590,서울특별시,동작구,100+,306,90,216
202006,11590,서울특별시,동작구,100+,308,91,217
202001,11620,서울특별시,관악구,0-4세,11573,5997,5576
202002,11620,서울특별시,관악구,0-4세,11379,5892,5487
202003,11620,서울특별시,관악구,0-4세,11205,5794,5411
202004,11620,서울특별시,관악구,0-4세,11021,5688,5333
202005,11620,서울특별시,관악구,0-4세,10908,5626,5282
202006,11620,서울특별시,관악구,0-4세,10791,5570,5221
202001,11620,서울특별시,관악구,5-9세,13231,6779,6452
202002,11620,서울특별시,관악구,5-9세,13083,6696,6387
202003,11620,서울특별시,관악구,5-9세,13043,6682,6361
202004,11620,서울특별시,관악구,5-9세,12973,6653,6320
202005,11620,서울특별시,관악구,5-9세,12961,6634,6327
202006,11620,서울특별시,관악구,5-9세,12947,6636,6311
202001,11620,서울특별시,관악구,10-14세,13238,6800,6438
202002,11620,서울특별시,관악구,10-14세,13162,6792,6370
202003,11620,서울특별시,관악구,10-14세,13104,6759,6345
202004,11620,서울특별시,관악구,10-14세,13081,6745,6336
202005,11620,서울특별시,관악구,10-14세,13016,6708,6308
202006,11620,서울특별시,관악구,10-14세,12978,6680,6298
202001,11620,서울특별시,관악구,15-19세,17256,8903,8353
202002,11620,서울특별시,관악구,15-19세,17260,8864,8396
202003,11620,서울특별시,관악구,15-19세,17230,8845,8385
202004,11620,서울특별시,관악구,15-19세,17126,8778,8348
202005,11620,서울특별시,관악구,15-19세,16994,8680,8314
202006,11620,서울특별시,관악구,15-19세,16863,8595,8268
202001,11620,서울특별시,관악구,20-24세,39891,17688,22203
202002,11620,서울특별시,관악구,20-24세,40108,17742,22366
202003,11620,서울특별시,관악구,20-24세,40240,17784,22456
202004,11620,서울특별시,관악구,20-24세,40230,17750,22480
202005,11620,서울특별시,관악구,20-24세,40409,17853,22556
202006,11620,서울특별시,관악구,20-24세,40519,17940,22579
202001,11620,서울특별시,관악구,25-29세,67758,35010,32748
202002,11620,서울특별시,관악구,25-29세,67649,35019,32630
202003,11620,서울특별시,관악구,25-29세,68103,35221,32882
202004,11620,서울특별시,관악구,25-29세,68285,35278,33007
202005,11620,서울특별시,관악구,25-29세,68645,35422,33223
202006,11620,서울특별시,관악구,25-29세,69183,35670,33513
202001,11620,서울특별시,관악구,30-34세,48316,26666,21650
202002,11620,서울특별시,관악구,30-34세,48535,26789,21746
202003,11620,서울특별시,관악구,30-34세,48473,26814,21659
202004,11620,서울특별시,관악구,30-34세,48513,26861,21652
202005,11620,서울특별시,관악구,30-34세,48740,27023,21717
202006,11620,서울특별시,관악구,30-34세,48908,27135,21773
202001,11620,서울특별시,관악구,35-39세,40311,22006,18305
202002,11620,서울특별시,관악구,35-39세,39983,21850,18133
202003,11620,서울특별시,관악구,35-39세,39752,21746,18006
202004,11620,서울특별시,관악구,35-39세,39523,21612,17911
202005,11620,서울특별시,관악구,35-39세,39427,21556,17871
202006,11620,서울특별시,관악구,35-39세,39292,21478,17814
202001,11620,서울특별시,관악구,40-44세,33664,18051,15613
202002,11620,서울특별시,관악구,40-44세,33619,18020,15599
202003,11620,서울특별시,관악구,40-44세,33466,17934,15532
202004,11620,서울특별시,관악구,40-44세,33419,17926,15493
202005,11620,서울특별시,관악구,40-44세,33373,17902,15471
202006,11620,서울특별시,관악구,40-44세,33397,17930,15467
202001,11620,서울특별시,관악구,45-49세,37112,19626,17486
202002,11620,서울특별시,관악구,45-49세,36998,19576,17422
202003,11620,서울특별시,관악구,45-49세,36794,19492,17302
202004,11620,서울특별시,관악구,45-49세,36652,19394,17258
202005,11620,서울특별시,관악구,45-49세,36538,19326,17212
202006,11620,서울특별시,관악구,45-49세,36380,19262,17118
202001,11620,서울특별시,관악구,50-54세,34593,17423,17170
202002,11620,서울특별시,관악구,50-54세,34555,17423,17132
202003,11620,서울특별시,관악구,50-54세,34471,17412,17059
202004,11620,서울특별시,관악구,50-54세,34493,17439,17054
202005,11620,서울특별시,관악구,50-54세,34535,17488,17047
202006,11620,서울특별시,관악구,50-54세,34531,17463,17068
202001,11620,서울특별시,관악구,55-59세,34884,17049,17835
202002,11620,서울특별시,관악구,55-59세,34815,17015,17800
202003,11620,서울특별시,관악구,55-59세,34646,16942,17704
202004,11620,서울특별시,관악구,55-59세,34594,16931,17663
202005,11620,서울특별시,관악구,55-59세,34493,16901,17592
202006,11620,서울특별시,관악구,55-59세,34232,16797,17435
202001,11620,서울특별시,관악구,60-64세,32852,15382,17470
202002,11620,서울특별시,관악구,60-64세,32882,15439,17443
202003,11620,서울특별시,관악구,60-64세,32673,15333,17340
202004,11620,서울특별시,관악구,60-64세,32677,15318,17359
202005,11620,서울특별시,관악구,60-64세,32690,15297,17393
202006,11620,서울특별시,관악구,60-64세,32863,15415,17448
202001,11620,서울특별시,관악구,65-69세,24805,11408,13397
202002,11620,서울특별시,관악구,65-69세,24956,11477,13479
202003,11620,서울특별시,관악구,65-69세,25342,11668,13674
202004,11620,서울특별시,관악구,65-69세,25362,11669,13693
202005,11620,서울특별시,관악구,65-69세,25433,11709,13724
202006,11620,서울특별시,관악구,65-69세,25455,11693,13762
202001,11620,서울특별시,관악구,70-74세,20546,9394,11152
202002,11620,서울특별시,관악구,70-74세,20610,9425,11185
202003,11620,서울특별시,관악구,70-74세,20680,9445,11235
202004,11620,서울특별시,관악구,70-74세,20723,9465,11258
202005,11620,서울특별시,관악구,70-74세,20754,9481,11273
202006,11620,서울특별시,관악구,70-74세,20754,9485,11269
202001,11620,서울특별시,관악구,75-79세,15802,7336,8466
202002,11620,서울특별시,관악구,75-79세,15811,7314,8497
202003,11620,서울특별시,관악구,75-79세,15801,7306,8495
202004,11620,서울특별시,관악구,75-79세,15873,7344,8529
202005,11620,서울특별시,관악구,75-79세,15998,7401,8597
202006,11620,서울특별시,관악구,75-79세,16095,7437,8658
202001,11620,서울특별시,관악구,80-84세,8664,3745,4919
202002,11620,서울특별시,관악구,80-84세,8749,3806,4943
202003,11620,서울특별시,관악구,80-84세,8816,3844,4972
202004,11620,서울특별시,관악구,80-84세,8867,3870,4997
202005,11620,서울특별시,관악구,80-84세,8884,3873,5011
202006,11620,서울특별시,관악구,80-84세,8905,3887,5018
202001,11620,서울특별시,관악구,85-89세,3476,1216,2260
202002,11620,서울특별시,관악구,85-89세,3523,1228,2295
202003,11620,서울특별시,관악구,85-89세,3595,1265,2330
202004,11620,서울특별시,관악구,85-89세,3603,1263,2340
202005,11620,서울특별시,관악구,85-89세,3656,1284,2372
202006,11620,서울특별시,관악구,85-89세,3666,1289,2377
202001,11620,서울특별시,관악구,90-94세,1249,303,946
202002,11620,서울특별시,관악구,90-94세,1261,308,953
202003,11620,서울특별시,관악구,90-94세,1283,309,974
202004,11620,서울특별시,관악구,90-94세,1299,310,989
202005,11620,서울특별시,관악구,90-94세,1306,314,992
202006,11620,서울특별시,관악구,90-94세,1314,319,995
202001,11620,서울특별시,관악구,95-99세,339,86,253
202002,11620,서울특별시,관악구,95-99세,339,83,256
202003,11620,서울특별시,관악구,95-99세,348,84,264
202004,11620,서울특별시,관악구,95-99세,353,81,272
202005,11620,서울특별시,관악구,95-99세,357,83,274
202006,11620,서울특별시,관악구,95-99세,351,79,272
202001,11620,서울특별시,관악구,100+,309,63,246
202002,11620,서울특별시,관악구,100+,310,64,246
202003,11620,서울특별시,관악구,100+,309,64,245
202004,11620,서울특별시,관악구,100+,311,67,244
202005,11620,서울특별시,관악구,100+,314,67,247
202006,11620,서울특별시,관악구,100+,316,69,247
202001,11650,서울특별시,서초구,0-4세,14592,7532,7060
202002,11650,서울특별시,서초구,0-4세,14547,7522,7025
202003,11650,서울특별시,서초구,0-4세,14339,7418,6921
202004,11650,서울특별시,서초구,0-4세,14198,7341,6857
202005,11650,서울특별시,서초구,0-4세,13995,7244,6751
202006,11650,서울특별시,서초구,0-4세,13871,7170,6701
202001,11650,서울특별시,서초구,5-9세,21311,11031,10280
202002,11650,서울특별시,서초구,5-9세,21405,11051,10354
202003,11650,서울특별시,서초구,5-9세,21323,11015,10308
202004,11650,서울특별시,서초구,5-9세,21180,10962,10218
202005,11650,서울특별시,서초구,5-9세,21179,10973,10206
202006,11650,서울특별시,서초구,5-9세,21116,10941,10175
202001,11650,서울특별시,서초구,10-14세,22405,11415,10990
202002,11650,서울특별시,서초구,10-14세,22463,11441,11022
202003,11650,서울특별시,서초구,10-14세,22459,11424,11035
202004,11650,서울특별시,서초구,10-14세,22502,11429,11073
202005,11650,서울특별시,서초구,10-14세,22535,11420,11115
202006,11650,서울특별시,서초구,10-14세,22619,11466,11153
202001,11650,서울특별시,서초구,15-19세,23487,11963,11524
202002,11650,서울특별시,서초구,15-19세,23362,11939,11423
202003,11650,서울특별시,서초구,15-19세,23202,11853,11349
202004,11650,서울특별시,서초구,15-19세,23120,11835,11285
202005,11650,서울특별시,서초구,15-19세,22944,11746,11198
202006,11650,서울특별시,서초구,15-19세,22766,11649,11117
202001,11650,서울특별시,서초구,20-24세,25658,12600,13058
202002,11650,서울특별시,서초구,20-24세,25601,12552,13049
202003,11650,서울특별시,서초구,20-24세,25529,12479,13050
202004,11650,서울특별시,서초구,20-24세,25502,12447,13055
202005,11650,서울특별시,서초구,20-24세,25509,12446,13063
202006,11650,서울특별시,서초구,20-24세,25504,12456,13048
202001,11650,서울특별시,서초구,25-29세,30860,14640,16220
202002,11650,서울특별시,서초구,25-29세,30680,14586,16094
202003,11650,서울특별시,서초구,25-29세,30803,14658,16145
202004,11650,서울특별시,서초구,25-29세,30714,14601,16113
202005,11650,서울특별시,서초구,25-29세,30723,14599,16124
202006,11650,서울특별시,서초구,25-29세,30647,14530,16117
202001,11650,서울특별시,서초구,30-34세,30770,14148,16622
202002,11650,서울특별시,서초구,30-34세,30713,14101,16612
202003,11650,서울특별시,서초구,30-34세,30667,14086,16581
202004,11650,서울특별시,서초구,30-34세,30547,14057,16490
202005,11650,서울특별시,서초구,30-34세,30482,14043,16439
202006,11650,서울특별시,서초구,30-34세,30414,14019,16395
202001,11650,서울특별시,서초구,35-39세,35762,16315,19447
202002,11650,서울특별시,서초구,35-39세,35735,16333,19402
202003,11650,서울특별시,서초구,35-39세,35497,16231,19266
202004,11650,서울특별시,서초구,35-39세,35261,16129,19132
202005,11650,서울특별시,서초구,35-39세,35059,16041,19018
202006,11650,서울특별시,서초구,35-39세,34896,15995,18901
202001,11650,서울특별시,서초구,40-44세,37046,17119,19927
202002,11650,서울특별시,서초구,40-44세,37278,17149,20129
202003,11650,서울특별시,서초구,40-44세,37082,17039,20043
202004,11650,서울특별시,서초구,40-44세,37066,17034,20032
202005,11650,서울특별시,서초구,40-44세,37004,16964,20040
202006,11650,서울특별시,서초구,40-44세,37008,16943,20065
202001,11650,서울특별시,서초구,45-49세,41690,20050,21640
202002,11650,서울특별시,서초구,45-49세,41647,20046,21601
202003,11650,서울특별시,서초구,45-49세,41503,19996,21507
202004,11650,서울특별시,서초구,45-49세,41399,19956,21443
202005,11650,서울특별시,서초구,45-49세,41282,19933,21349
202006,11650,서울특별시,서초구,45-49세,41137,19846,21291
202001,11650,서울특별시,서초구,50-54세,33618,16695,16923
202002,11650,서울특별시,서초구,50-54세,33738,16742,16996
202003,11650,서울특별시,서초구,50-54세,33790,16751,17039
202004,11650,서울특별시,서초구,50-54세,33832,16797,17035
202005,11650,서울특별시,서초구,50-54세,34017,16897,17120
202006,11650,서울특별시,서초구,50-54세,34141,16977,17164
202001,11650,서울특별시,서초구,55-59세,29256,14080,15176
202002,11650,서울특별시,서초구,55-59세,29261,14092,15169
202003,11650,서울특별시,서초구,55-59세,29170,14079,15091
202004,11650,서울특별시,서초구,55-59세,29075,14010,15065
202005,11650,서울특별시,서초구,55-59세,29076,13988,15088
202006,11650,서울특별시,서초구,55-59세,28916,13926,14990
202001,11650,서울특별시,서초구,60-64세,27220,12561,14659
202002,11650,서울특별시,서초구,60-64세,27165,12544,14621
202003,11650,서울특별시,서초구,60-64세,26978,12476,14502
202004,11650,서울특별시,서초구,60-64세,26906,12479,14427
202005,11650,서울특별시,서초구,60-64세,26842,12472,14370
202006,11650,서울특별시,서초구,60-64세,26926,12514,14412
202001,11650,서울특별시,서초구,65-69세,19447,8907,10540
202002,11650,서울특별시,서초구,65-69세,19605,8958,10647
202003,11650,서울특별시,서초구,65-69세,19935,9079,10856
202004,11650,서울특별시,서초구,65-69세,20020,9122,10898
202005,11650,서울특별시,서초구,65-69세,20178,9196,10982
202006,11650,서울특별시,서초구,65-69세,20261,9217,11044
202001,11650,서울특별시,서초구,70-74세,15976,7364,8612
202002,11650,서울특별시,서초구,70-74세,16055,7396,8659
202003,11650,서울특별시,서초구,70-74세,16101,7402,8699
202004,11650,서울특별시,서초구,70-74세,16110,7391,8719
202005,11650,서울특별시,서초구,70-74세,16116,7379,8737
202006,11650,서울특별시,서초구,70-74세,16183,7409,8774
202001,11650,서울특별시,서초구,75-79세,10681,5241,5440
202002,11650,서울특별시,서초구,75-79세,10711,5242,5469
202003,11650,서울특별시,서초구,75-79세,10740,5262,5478
202004,11650,서울특별시,서초구,75-79세,10805,5303,5502
202005,11650,서울특별시,서초구,75-79세,10877,5328,5549
202006,11650,서울특별시,서초구,75-79세,10960,5358,5602
202001,11650,서울특별시,서초구,80-84세,6260,2841,3419
202002,11650,서울특별시,서초구,80-84세,6299,2864,3435
202003,11650,서울특별시,서초구,80-84세,6332,2880,3452
202004,11650,서울특별시,서초구,80-84세,6334,2883,3451
202005,11650,서울특별시,서초구,80-84세,6354,2908,3446
202006,11650,서울특별시,서초구,80-84세,6366,2937,3429
202001,11650,서울특별시,서초구,85-89세,3018,1086,1932
202002,11650,서울특별시,서초구,85-89세,3072,1105,1967
202003,11650,서울특별시,서초구,85-89세,3113,1129,1984
202004,11650,서울특별시,서초구,85-89세,3153,1146,2007
202005,11650,서울특별시,서초구,85-89세,3161,1157,2004
202006,11650,서울특별시,서초구,85-89세,3160,1153,2007
202001,11650,서울특별시,서초구,90-94세,1374,364,1010
202002,11650,서울특별시,서초구,90-94세,1371,370,1001
202003,11650,서울특별시,서초구,90-94세,1374,370,1004
202004,11650,서울특별시,서초구,90-94세,1375,369,1006
202005,11650,서울특별시,서초구,90-94세,1371,368,1003
202006,11650,서울특별시,서초구,90-94세,1386,370,1016
202001,11650,서울특별시,서초구,95-99세,407,110,297
202002,11650,서울특별시,서초구,95-99세,413,110,303
202003,11650,서울특별시,서초구,95-99세,413,108,305
202004,11650,서울특별시,서초구,95-99세,414,108,306
202005,11650,서울특별시,서초구,95-99세,419,107,312
202006,11650,서울특별시,서초구,95-99세,423,105,318
202001,11650,서울특별시,서초구,100+,212,50,162
202002,11650,서울특별시,서초구,100+,215,50,165
202003,11650,서울특별시,서초구,100+,218,52,166
202004,11650,서울특별시,서초구,100+,216,53,163
202005,11650,서울특별시,서초구,100+,217,55,162
202006,11650,서울특별시,서초구,100+,219,56,163
202001,11680,서울특별시,강남구,0-4세,15187,7775,7412
202002,11680,서울특별시,강남구,0-4세,15151,7764,7387
202003,11680,서울특별시,강남구,0-4세,14909,7649,7260
202004,11680,서울특별시,강남구,0-4세,14691,7553,7138
202005,11680,서울특별시,강남구,0-4세,14547,7481,7066
202006,11680,서울특별시,강남구,0-4세,14398,7395,7003
202001,11680,서울특별시,강남구,5-9세,23547,12262,11285
202002,11680,서울특별시,강남구,5-9세,23828,12420,11408
202003,11680,서울특별시,강남구,5-9세,23679,12346,11333
202004,11680,서울특별시,강남구,5-9세,23595,12298,11297
202005,11680,서울특별시,강남구,5-9세,23476,12237,11239
202006,11680,서울특별시,강남구,5-9세,23366,12190,11176
202001,11680,서울특별시,강남구,10-14세,28283,14761,13522
202002,11680,서울특별시,강남구,10-14세,28530,14883,13647
202003,11680,서울특별시,강남구,10-14세,28488,14851,13637
202004,11680,서울특별시,강남구,10-14세,28417,14820,13597
202005,11680,서울특별시,강남구,10-14세,28450,14814,13636
202006,11680,서울특별시,강남구,10-14세,28530,14860,13670
202001,11680,서울특별시,강남구,15-19세,32118,16793,15325
202002,11680,서울특별시,강남구,15-19세,31724,16583,15141
202003,11680,서울특별시,강남구,15-19세,31525,16481,15044
202004,11680,서울특별시,강남구,15-19세,31237,16306,14931
202005,11680,서울특별시,강남구,15-19세,30985,16165,14820
202006,11680,서울특별시,강남구,15-19세,30815,16061,14754
202001,11680,서울특별시,강남구,20-24세,34107,16630,17477
202002,11680,서울특별시,강남구,20-24세,34001,16550,17451
202003,11680,서울특별시,강남구,20-24세,33828,16439,17389
202004,11680,서울특별시,강남구,20-24세,33785,16432,17353
202005,11680,서울특별시,강남구,20-24세,33696,16378,17318
202006,11680,서울특별시,강남구,20-24세,33634,16342,17292
202001,11680,서울특별시,강남구,25-29세,41764,19763,22001
202002,11680,서울특별시,강남구,25-29세,41502,19615,21887
202003,11680,서울특별시,강남구,25-29세,41603,19681,21922
202004,11680,서울특별시,강남구,25-29세,41480,19635,21845
202005,11680,서울특별시,강남구,25-29세,41478,19585,21893
202006,11680,서울특별시,강남구,25-29세,41458,19548,21910
202001,11680,서울특별시,강남구,30-34세,40270,18598,21672
202002,11680,서울특별시,강남구,30-34세,40284,18678,21606
202003,11680,서울특별시,강남구,30-34세,40212,18628,21584
202004,11680,서울특별시,강남구,30-34세,40205,18639,21566
202005,11680,서울특별시,강남구,30-34세,40097,18598,21499
202006,11680,서울특별시,강남구,30-34세,39968,18475,21493
202001,11680,서울특별시,강남구,35-39세,45213,20528,24685
202002,11680,서울특별시,강남구,35-39세,45150,20446,24704
202003,11680,서울특별시,강남구,35-39세,44801,20263,24538
202004,11680,서울특별시,강남구,35-39세,44480,20144,24336
202005,11680,서울특별시,강남구,35-39세,44164,19949,24215
202006,11680,서울특별시,강남구,35-39세,43903,19865,24038
202001,11680,서울특별시,강남구,40-44세,46745,21203,25542
202002,11680,서울특별시,강남구,40-44세,47331,21508,25823
202003,11680,서울특별시,강남구,40-44세,47065,21358,25707
202004,11680,서울특별시,강남구,40-44세,46857,21252,25605
202005,11680,서울특별시,강남구,40-44세,46732,21177,25555
202006,11680,서울특별시,강남구,40-44세,46679,21148,25531
202001,11680,서울특별시,강남구,45-49세,53646,25570,28076
202002,11680,서울특별시,강남구,45-49세,53525,25526,27999
202003,11680,서울특별시,강남구,45-49세,53302,25456,27846
202004,11680,서울특별시,강남구,45-49세,53095,25338,27757
202005,11680,서울특별시,강남구,45-49세,52956,25244,27712
202006,11680,서울특별시,강남구,45-49세,52856,25176,27680
202001,11680,서울특별시,강남구,50-54세,43893,22086,21807
202002,11680,서울특별시,강남구,50-54세,43958,22145,21813
202003,11680,서울특별시,강남구,50-54세,43924,22104,21820
202004,11680,서울특별시,강남구,50-54세,44063,22192,21871
202005,11680,서울특별시,강남구,50-54세,44059,22179,21880
202006,11680,서울특별시,강남구,50-54세,44193,22239,21954
202001,11680,서울특별시,강남구,55-59세,36508,17908,18600
202002,11680,서울특별시,강남구,55-59세,36343,17847,18496
202003,11680,서울특별시,강남구,55-59세,36130,17778,18352
202004,11680,서울특별시,강남구,55-59세,35965,17670,18295
202005,11680,서울특별시,강남구,55-59세,35961,17710,18251
202006,11680,서울특별시,강남구,55-59세,35794,17652,18142
202001,11680,서울특별시,강남구,60-64세,33177,15199,17978
202002,11680,서울특별시,강남구,60-64세,33165,15211,17954
202003,11680,서울특별시,강남구,60-64세,32877,15137,17740
202004,11680,서울특별시,강남구,60-64세,32801,15100,17701
202005,11680,서울특별시,강남구,60-64세,32644,15044,17600
202006,11680,서울특별시,강남구,60-64세,32681,15100,17581
202001,11680,서울특별시,강남구,65-69세,24828,11294,13534
202002,11680,서울특별시,강남구,65-69세,25047,11374,13673
202003,11680,서울특별시,강남구,65-69세,25406,11486,13920
202004,11680,서울특별시,강남구,65-69세,25464,11528,13936
202005,11680,서울특별시,강남구,65-69세,25516,11525,13991
202006,11680,서울특별시,강남구,65-69세,25609,11561,14048
202001,11680,서울특별시,강남구,70-74세,19889,9295,10594
202002,11680,서울특별시,강남구,70-74세,19984,9308,10676
202003,11680,서울특별시,강남구,70-74세,20058,9347,10711
202004,11680,서울특별시,강남구,70-74세,20073,9333,10740
202005,11680,서울특별시,강남구,70-74세,20056,9313,10743
202006,11680,서울특별시,강남구,70-74세,20109,9325,10784
202001,11680,서울특별시,강남구,75-79세,13147,6419,6728
202002,11680,서울특별시,강남구,75-79세,13193,6455,6738
202003,11680,서울특별시,강남구,75-79세,13215,6452,6763
202004,11680,서울특별시,강남구,75-79세,13235,6460,6775
202005,11680,서울특별시,강남구,75-79세,13305,6497,6808
202006,11680,서울특별시,강남구,75-79세,13398,6522,6876
202001,11680,서울특별시,강남구,80-84세,7408,3291,4117
202002,11680,서울특별시,강남구,80-84세,7482,3321,4161
202003,11680,서울특별시,강남구,80-84세,7501,3352,4149
202004,11680,서울특별시,강남구,80-84세,7499,3373,4126
202005,11680,서울특별시,강남구,80-84세,7515,3401,4114
202006,11680,서울특별시,강남구,80-84세,7545,3437,4108
202001,11680,서울특별시,강남구,85-89세,3737,1239,2498
202002,11680,서울특별시,강남구,85-89세,3752,1257,2495
202003,11680,서울특별시,강남구,85-89세,3788,1265,2523
202004,11680,서울특별시,강남구,85-89세,3813,1280,2533
202005,11680,서울특별시,강남구,85-89세,3810,1278,2532
202006,11680,서울특별시,강남구,85-89세,3817,1278,2539
202001,11680,서울특별시,강남구,90-94세,1715,413,1302
202002,11680,서울특별시,강남구,90-94세,1724,411,1313
202003,11680,서울특별시,강남구,90-94세,1720,416,1304
202004,11680,서울특별시,강남구,90-94세,1701,417,1284
202005,11680,서울특별시,강남구,90-94세,1695,418,1277
202006,11680,서울특별시,강남구,90-94세,1703,412,1291
202001,11680,서울특별시,강남구,95-99세,483,111,372
202002,11680,서울특별시,강남구,95-99세,489,113,376
202003,11680,서울특별시,강남구,95-99세,494,110,384
202004,11680,서울특별시,강남구,95-99세,500,110,390
202005,11680,서울특별시,강남구,95-99세,492,109,383
202006,11680,서울특별시,강남구,95-99세,494,111,383
202001,11680,서울특별시,강남구,100+,273,52,221
202002,11680,서울특별시,강남구,100+,273,51,222
202003,11680,서울특별시,강남구,100+,279,55,224
202004,11680,서울특별시,강남구,100+,284,56,228
