광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,구로구,2020-01-30,12,없음,69,0,5.6,0,1,19,12,1,3,4,0,2,1,33
서울특별시,구로구,2020-01-30,13,없음,74,0,5,0.5,0,6,7,4,6,1,0,1,1,16
서울특별시,구로구,2020-01-30,14,없음,75,0,4.8,1.1,0,12,6,1,1,2,0,0,0,13
서울특별시,구로구,2020-01-30,15,없음,77,0,4.8,1.5,0,19,1,1,3,4,0,0,0,20
서울특별시,구로구,2020-01-30,16,없음,79,0,4.8,0,0,20,6,0,2,8,0,1,1,14
서울특별시,구로구,2020-01-30,17,없음,80,0,4.6,0.1,0,34,10,1,5,16,1,4,2,9
서울특별시,구로구,2020-01-30,18,없음,81,0,4.5,0.2,4,73,16,1,7,25,4,6,1,14
서울특별시,구로구,2020-01-30,19,없음,83,0,4.3,0.7,2,108,15,3,5,28,12,6,0,16
서울특별시,구로구,2020-01-30,20,없음,85,0,4.3,0,1,83,13,2,7,22,2,2,0,12
서울특별시,구로구,2020-01-30,21,없음,86,0,4.2,0.2,3,56,7,2,6,14,4,1,0,15
서울특별시,구로구,2020-01-30,22,없음,87,0,4.3,0.3,1,51,5,1,5,11,4,2,0,7
서울특별시,구로구,2020-01-30,23,없음,85,0,4.9,1.2,0,39,5,0,0,8,1,0,0,6
서울특별시,금천구,2020-01-30,0,없음,54,0,5.6,1.5,0,12,0,0,0,4,2,1,0,0
서울특별시,금천구,2020-01-30,1,없음,52,0,6.7,1.5,0,3,0,0,0,2,5,1,0,0
서울특별시,금천구,2020-01-30,10,없음,68,0,1.9,1.9,0,0,0,0,0,0,0,0,0,0
서울특별시,금천구,2020-01-30,11,없음,74,0,1.7,1.8,0,4,0,1,2,0,0,0,0,6
서울특별시,금천구,2020-01-30,12,없음,78,0,1.3,2.2,0,2,1,3,4,0,0,3,0,4
서울특별시,금천구,2020-01-30,13,없음,76,0,0.3,2.3,0,5,2,5,0,0,0,2,0,1
서울특별시,금천구,2020-01-30,14,없음,78,0,0.6,2.3,0,3,0,2,2,0,1,0,0,1
서울특별시,금천구,2020-01-30,15,없음,77,0,0.7,1.8,0,3,1,2,3,0,0,1,0,3
서울특별시,금천구,2020-01-30,16,없음,79,0,0.7,1.7,0,9,1,1,1,2,2,1,0,8
서울특별시,금천구,2020-01-30,17,없음,77,0,1.1,1.1,0,5,0,1,3,3,8,0,0,3
서울특별시,금천구,2020-01-30,18,없음,77,0,0.6,0.6,0,15,2,1,3,4,8,0,0,3
서울특별시,금천구,2020-01-30,19,없음,79,0,1.1,1.5,0,21,4,3,3,10,17,0,0,7
서울특별시,금천구,2020-01-30,20,없음,81,0,0.4,1.5,0,20,2,2,2,1,12,3,0,8
서울특별시,금천구,2020-01-30,21,없음,82,0,-0.3,1.8,0,12,1,1,0,8,14,2,0,7
서울특별시,금천구,2020-01-30,22,없음,83,0,1.5,1.3,0,16,2,1,1,1,11,0,0,7
서울특별시,금천구,2020-01-30,23,없음,79,0,2.9,0,0,13,3,0,0,4,6,0,0,0
서울특별시,동작구,2020-01-30,0,없음,53,0,5.6,1.2,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-30,1,없음,48,0,7.2,1.2,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-30,11,없음,63,0,5.3,1.1,0,1,2,1,0,0,0,2,0,0
서울특별시,동작구,2020-01-30,12,없음,64,0,4.8,0.6,0,4,4,0,0,3,0,0,0,0
서울특별시,동작구,2020-01-30,13,없음,69,0,3.6,0.8,0,4,4,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-30,14,없음,71,0,3.2,1.2,0,1,1,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-30,15,없음,71,0,3.2,0.9,0,0,0,0,0,0,0,1,0,0
서울특별시,동작구,2020-01-30,16,없음,69,0,3.3,0.9,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-30,17,없음,70,0,3.3,1,0,2,0,2,0,2,0,0,0,0
서울특별시,동작구,2020-01-30,18,없음,69,0,3.1,1.1,0,8,7,3,0,3,0,1,0,0
서울특별시,동작구,2020-01-30,19,없음,69,0,3,0.3,0,4,6,3,0,2,0,0,0,0
서울특별시,동작구,2020-01-30,20,없음,72,0,2.4,0.4,0,2,2,1,0,1,0,1,0,0
서울특별시,동작구,2020-01-30,21,없음,73,0,2.1,0,0,4,0,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-30,22,없음,69,0,3,0.2,0,6,3,2,0,1,0,0,0,0
서울특별시,동작구,2020-01-30,23,없음,67,0,3.8,0.7,0,3,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-30,13,없음,61,0,3.9,1.2,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-30,16,없음,60,0,3.5,1.5,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-30,17,없음,59,0,3.2,0.9,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,9,없음,43,0,7.9,1.6,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-30,11,없음,60,0,6.6,1.5,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,12,없음,65,0,5.1,1.3,0,4,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,13,없음,64,0,4.7,0.7,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,14,없음,75,0,3.3,1,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-30,16,없음,74,0,3,1,0,0,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,17,없음,75,0,3,1,0,1,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,18,없음,69,0,2.7,0.9,0,0,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-30,20,없음,67,0,3.1,1,0,0,0,0,0,3,0,0,0,0
서울특별시,서초구,2020-01-30,21,없음,67,0,3,1,0,0,1,0,0,0,0,0,0,0
서울특별시,성동구,2020-01-30,9,없음,44,0,7.7,1.8,0,0,0,0,0,1,0,0,0,0
서울특별시,송파구,2020-01-30,16,없음,62,0,3.9,2,0,0,0,0,0,1,0,0,0,0
서울특별시,양천구,2020-01-30,1,없음,40,0,9.1,1,0,0,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-30,10,없음,56,0,6.7,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-30,11,없음,63,0,6.2,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-30,12,없음,62,0,5.3,0,0,1,1,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-30,13,없음,61,0,5,0.5,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-30,14,없음,61,0,4.8,0.4,0,0,1,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-30,15,없음,61,0,5,0.5,0,1,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-30,16,없음,60,0,4.8,0.7,0,2,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-30,17,없음,59,0,4.6,0.4,0,4,0,0,0,0,1,0,0,3
서울특별시,양천구,2020-01-30,18,없음,59,0,4.3,0.7,1,6,1,0,0,0,0,0,0,2
서울특별시,양천구,2020-01-30,19,없음,61,0,4.2,0.1,0,10,3,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-30,20,없음,61,0,3.9,0.4,0,4,1,0,0,0,1,0,0,1
서울특별시,양천구,2020-01-30,21,없음,63,0,3.8,0.2,0,8,1,0,0,0,0,1,0,0
서울특별시,양천구,2020-01-30,22,없음,62,0,4.1,0.6,0,0,0,0,0,0,2,0,0,0
서울특별시,양천구,2020-01-30,23,없음,59,0,5,1,0,3,0,0,0,0,1,0,0,0
서울특별시,영등포구,2020-01-30,0,없음,47,0,7.5,0.9,0,7,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-30,1,없음,40,0,9.1,1,0,7,0,0,0,0,1,0,0,0
서울특별시,영등포구,2020-01-30,2,없음,36,0,9.6,0.9,0,5,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-30,9,없음,53,0,7,2,0,0,0,1,0,0,0,0,0,0
서울특별시,영등포구,2020-01-30,10,없음,56,0,6.7,1.4,0,0,0,3,0,0,0,0,0,1
서울특별시,영등포구,2020-01-30,11,없음,63,0,6.2,1.4,0,4,0,7,0,0,0,1,6,4
서울특별시,영등포구,2020-01-30,12,없음,62,0,5.3,0,0,10,0,10,1,2,0,1,1,5
서울특별시,영등포구,2020-01-30,13,없음,61,0,5,0.5,0,2,3,6,0,2,0,3,0,6
서울특별시,영등포구,2020-01-30,14,없음,61,0,4.8,0.4,0,8,1,6,0,3,0,3,0,4
서울특별시,영등포구,2020-01-30,15,없음,61,0,5,0.5,0,9,1,3,1,2,0,1,1,2
서울특별시,영등포구,2020-01-30,16,없음,60,0,4.8,0.7,0,9,1,1,0,2,0,0,0,5
서울특별시,영등포구,2020-01-30,17,없음,59,0,4.6,0.4,0,16,0,4,3,7,0,4,1,5
서울특별시,영등포구,2020-01-30,18,없음,59,0,4.3,0.7,0,29,5,2,2,11,1,4,1,6
서울특별시,영등포구,2020-01-30,19,없음,61,0,4.2,0.1,0,44,7,7,3,5,1,2,1,1
서울특별시,영등포구,2020-01-30,20,없음,61,0,3.9,0.4,0,23,3,12,0,4,1,3,0,3
서울특별시,영등포구,2020-01-30,21,없음,63,0,3.8,0.2,0,24,2,3,0,3,1,0,0,1
서울특별시,영등포구,2020-01-30,22,없음,62,0,4.1,0.6,1,24,1,1,2,4,3,0,0,0
서울특별시,영등포구,2020-01-30,23,없음,59,0,5,1,0,10,4,0,0,1,1,0,0,0
서울특별시,은평구,2020-01-30,0,없음,47,0,8.2,1.2,2,6,0,0,0,4,0,0,0,0
서울특별시,은평구,2020-01-30,1,없음,40,0,9,1.6,0,2,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-30,10,없음,56,0,4.3,0.1,0,0,0,1,0,0,0,1,0,0
서울특별시,은평구,2020-01-30,11,없음,63,0,3.7,0.6,0,0,0,1,0,0,0,0,0,3
서울특별시,은평구,2020-01-30,12,없음,62,0,3.7,1.4,0,4,0,4,1,2,0,0,0,1
서울특별시,은평구,2020-01-30,13,없음,61,0,3.9,1.2,0,1,0,0,0,3,0,0,0,4
서울특별시,은평구,2020-01-30,14,없음,61,0,3.5,1.6,0,2,0,0,0,1,0,0,0,0
서울특별시,은평구,2020-01-30,15,없음,61,0,3.3,1.4,0,4,0,1,0,0,0,0,0,2
서울특별시,은평구,2020-01-30,16,없음,60,0,3.5,1.5,1,5,0,0,0,4,0,0,0,3
서울특별시,은평구,2020-01-30,17,없음,59,0,3.2,0.9,2,7,0,1,0,3,0,0,0,2
서울특별시,은평구,2020-01-30,18,없음,59,0,3.1,1.6,0,13,0,2,0,8,0,0,0,3
서울특별시,은평구,2020-01-30,19,없음,61,0,2.9,0.7,2,24,0,2,1,6,0,1,0,1
서울특별시,은평구,2020-01-30,20,없음,61,0,2.8,1.4,2,20,0,1,1,4,0,0,0,0
서울특별시,은평구,2020-01-30,21,없음,63,0,2.4,1.3,2,18,0,0,0,7,0,1,0,3
서울특별시,은평구,2020-01-30,22,없음,62,0,2.8,0.9,2,13,0,0,1,4,0,0,0,0
서울특별시,은평구,2020-01-30,23,없음,59,0,4.2,0.3,1,11,0,0,1,2,0,0,0,0
서울특별시,종로구,2020-01-30,18,없음,61,0,2.5,1.9,0,1,0,0,0,0,0,0,0,0
서울특별시,강남구,2020-01-31,9,없음,67,0,4.9,2.9,0,0,0,0,0,2,0,0,0,0
서울특별시,강남구,2020-01-31,11,없음,71,0,4,2,0,0,0,0,0,1,0,0,0,0
서울특별시,강남구,2020-01-31,15,없음,76,0,3.4,0.6,0,0,0,0,0,1,0,0,0,0
서울특별시,강남구,2020-01-31,16,없음,81,0,3,0,0,0,0,0,0,2,0,0,0,0
서울특별시,강동구,2020-01-31,11,없음,66,0,3.6,2.2,0,0,0,0,0,1,0,0,0,0
서울특별시,강동구,2020-01-31,12,없음,65,0,3.5,2.1,0,0,0,0,0,2,0,0,0,0
서울특별시,강동구,2020-01-31,15,없음,76,0,2,1.3,0,0,0,0,0,2,0,0,0,0
서울특별시,강동구,2020-01-31,16,없음,81,0,1,0.4,0,0,0,0,0,2,0,0,0,0
서울특별시,강동구,2020-01-31,23,없음,78,0,1.5,0.9,0,0,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-01-31,0,없음,58,0,5.1,0.9,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,11,없음,68,0,3.9,1.5,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,14,없음,75,0,2.1,1.2,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,16,없음,82,0,1.2,0.8,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,18,없음,85,0,0.8,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,20,없음,87,0,0.2,0.7,0,0,2,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,21,없음,88,0,-0.1,0.9,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-31,22,없음,89,0,-0.1,1,0,0,1,0,0,0,1,0,0,0
서울특별시,강북구,2020-01-31,23,없음,85,0,0.6,0.9,0,0,1,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-31,13,없음,69,0,3.1,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-31,16,없음,81,0,2.5,1.9,0,0,0,0,0,0,0,0,1,0
서울특별시,강서구,2020-01-31,17,없음,81,0,2.1,0.8,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-31,19,없음,73,0,1.2,0.8,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-31,20,없음,75,0,1,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,0,없음,65,0,5.1,0.9,0,6,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,1,없음,61,0,5.9,1.5,0,2,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,2,없음,66,0,6.3,1.8,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,11,없음,74,0,1.9,1.3,0,2,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,12,없음,73,0,1.8,1.3,0,3,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,13,없음,76,0,1.6,1.1,0,5,0,1,0,1,0,0,0,0
서울특별시,관악구,2020-01-31,14,없음,82,0,0.7,1.3,0,3,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,15,없음,82,0,0.9,1.4,0,0,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-31,16,없음,83,0,0.9,0.9,0,1,1,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-31,17,없음,77,0,0.7,1.8,0,7,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-31,18,없음,85,0,-0.3,0.7,0,9,3,0,0,3,0,0,1,0
서울특별시,관악구,2020-01-31,19,없음,78,0,-0.2,0.7,0,22,1,0,0,1,1,0,0,0
서울특별시,관악구,2020-01-31,20,없음,80,0,-0.6,0.8,0,21,0,0,0,0,1,0,0,0
서울특별시,관악구,2020-01-31,21,없음,81,0,-0.4,0.6,0,7,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-31,22,없음,72,0,0.7,0,0,11,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-31,23,없음,67,0,1.6,0.1,0,12,1,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-31,0,없음,77,0,5.6,1.9,0,14,3,0,0,2,2,0,0,0
서울특별시,구로구,2020-01-31,1,없음,73,0,6.4,1.2,0,4,2,0,0,1,0,0,0,0
서울특별시,구로구,2020-01-31,2,없음,71,0,6.4,2.2,0,5,2,0,0,1,0,0,0,0
서울특별시,구로구,2020-01-31,9,없음,70,0,3.9,1.9,0,0,0,0,0,0,0,0,0,8
서울특별시,구로구,2020-01-31,10,없음,71,0,3.7,1.1,0,1,0,0,0,0,0,0,0,14
서울특별시,구로구,2020-01-31,11,없음,70,0,3.5,1.4,0,6,5,3,3,2,0,3,1,25
서울특별시,구로구,2020-01-31,12,없음,74,0,3.2,1.9,0,12,7,6,3,2,1,1,1,23
서울특별시,구로구,2020-01-31,13,없음,80,0,3,1.6,0,9,4,7,5,5,0,0,1,16
서울특별시,구로구,2020-01-31,14,없음,83,0,2.6,1.9,0,21,6,3,4,5,0,0,0,21
서울특별시,구로구,2020-01-31,15,없음,87,0,2.3,2.2,0,18,5,1,5,4,1,2,2,19
서울특별시,구로구,2020-01-31,16,없음,88,0,2.1,1.5,0,23,6,1,1,3,0,2,0,16
서울특별시,구로구,2020-01-31,17,없음,89,0,1.8,0.1,1,66,10,0,6,11,7,5,1,12
서울특별시,구로구,2020-01-31,18,없음,87,0,1.5,1.4,2,114,20,1,8,38,9,7,1,24
서울특별시,구로구,2020-01-31,19,없음,88,0,1.4,0,4,135,19,7,11,38,9,8,0,28
서울특별시,구로구,2020-01-31,20,없음,90,0,1,1,3,119,21,6,5,28,8,5,0,14
서울특별시,구로구,2020-01-31,21,없음,90,0,1.2,0.7,1,91,9,2,8,16,7,2,0,13
서울특별시,구로구,2020-01-31,22,없음,88,0,1.6,1.2,4,80,7,0,3,11,2,1,0,14
서울특별시,구로구,2020-01-31,23,없음,82,0,2.3,0.9,0,60,7,0,3,9,5,1,0,12
서울특별시,금천구,2020-01-31,0,없음,72,0,3.8,0.2,0,9,0,0,0,3,5,0,0,0
서울특별시,금천구,2020-01-31,1,없음,75,0,4.3,1.6,0,3,0,0,0,0,1,0,0,0
서울특별시,금천구,2020-01-31,2,없음,81,0,4.5,1.6,0,0,0,0,0,0,0,0,0,0
서울특별시,금천구,2020-01-31,10,없음,91,0,-0.3,1.5,0,0,0,0,0,0,0,0,0,0
서울특별시,금천구,2020-01-31,11,없음,89,0,-0.4,1.5,0,2,1,0,3,0,0,3,0,6
서울특별시,금천구,2020-01-31,12,없음,89,0,-0.5,1.9,0,4,2,2,2,0,0,0,0,1
서울특별시,금천구,2020-01-31,13,없음,94,0,-0.7,1.5,0,3,2,0,0,0,0,0,0,4
서울특별시,금천구,2020-01-31,14,없음,97,0,-1.1,1.8,0,1,1,3,2,0,3,1,0,6
서울특별시,금천구,2020-01-31,15,없음,92,0,-1.2,1.6,0,4,2,3,1,1,2,0,0,3
서울특별시,금천구,2020-01-31,16,없음,91,0,-1.3,2.1,0,5,3,1,3,3,0,0,0,8
서울특별시,금천구,2020-01-31,17,없음,98,0,-1.1,1.7,0,8,1,1,3,6,3,1,0,7
서울특별시,금천구,2020-01-31,18,없음,70,0,-1.5,2.4,0,33,5,5,5,14,11,4,0,7
서울특별시,금천구,2020-01-31,19,없음,81,0,-2.2,1.9,0,46,3,7,5,17,25,3,0,5
서울특별시,금천구,2020-01-31,20,없음,94,0,-2.5,1.9,0,30,2,5,5,9,12,3,0,5
서울특별시,금천구,2020-01-31,21,없음,77,0,-1.1,1.3,0,31,4,0,1,11,9,2,0,7
서울특별시,금천구,2020-01-31,22,없음,80,0,0,1.5,0,25,5,3,2,5,5,1,0,5
서울특별시,금천구,2020-01-31,23,없음,78,0,1,0,0,10,1,0,0,3,10,0,0,0
서울특별시,동작구,2020-01-31,1,없음,61,0,5.9,1.5,0,3,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-01-31,2,없음,66,0,6.3,1.8,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,10,없음,74,0,2.2,2,0,0,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,11,없음,74,0,1.9,1.3,0,3,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,12,없음,73,0,1.8,1.3,0,7,0,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,13,없음,76,0,1.6,1.1,0,7,1,0,0,0,0,1,0,0
서울특별시,동작구,2020-01-31,14,없음,82,0,0.7,1.3,0,2,0,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,15,없음,82,0,0.9,1.4,0,2,0,3,0,1,0,0,0,0
서울특별시,동작구,2020-01-31,16,없음,83,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,17,없음,77,0,0.7,1.8,0,5,1,0,0,1,0,0,0,0
서울특별시,동작구,2020-01-31,18,없음,85,0,-0.3,0.7,0,16,1,0,0,6,0,0,0,0
서울특별시,동작구,2020-01-31,19,없음,78,0,-0.2,0.7,0,16,1,3,1,0,0,4,0,0
서울특별시,동작구,2020-01-31,20,없음,80,0,-0.6,0.8,0,9,1,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-31,21,없음,81,0,-0.4,0.6,0,9,1,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-31,22,없음,72,0,0.7,0,0,10,2,2,0,1,0,0,0,0
서울특별시,동작구,2020-01-31,23,없음,67,0,1.6,0.1,0,5,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-01-31,17,없음,81,0,0.2,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-31,12,없음,67,0,2,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-31,15,없음,78,0,1.2,0.5,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-31,17,없음,81,0,0.2,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-31,18,없음,68,0,-0.5,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-31,19,없음,73,0,-1,0.6,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,0,없음,57,0,5.6,1.2,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,9,없음,67,0,3.7,1.3,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,10,없음,68,0,3.6,1.4,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,11,없음,70,0,2.2,1.1,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,12,없음,74,0,2.3,1.1,0,1,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,13,없음,81,0,2.2,0.8,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,15,없음,87,0,-0.2,1,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,16,없음,92,0,-0.3,1,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-31,17,없음,93,0,-0.9,0.7,0,6,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,18,없음,86,0,-0.9,1.3,0,7,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-31,19,없음,96,0,-0.8,0.8,0,12,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,20,없음,92,0,-0.6,0.9,0,4,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,21,없음,95,0,-1.1,0.9,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,22,없음,86,0,-0.3,0.9,0,6,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-31,23,없음,79,0,1,0.9,0,6,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-31,0,없음,54,0,6.4,1.2,0,0,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-31,10,없음,69,0,3.9,1.1,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-31,11,없음,69,0,3.7,1.6,0,0,0,0,1,0,0,0,1,0
서울특별시,양천구,2020-01-31,12,없음,67,0,3.2,1,0,1,0,0,1,0,0,0,0,0
서울특별시,양천구,2020-01-31,13,없음,69,0,3.1,1.4,0,1,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-31,14,없음,75,0,2.7,1.4,0,2,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-31,15,없음,78,0,2.5,1.4,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-31,16,없음,81,0,2.5,1.9,0,3,0,0,0,0,1,1,0,2
서울특별시,양천구,2020-01-31,17,없음,81,0,2.1,0.8,0,5,0,0,0,0,2,0,0,0
서울특별시,양천구,2020-01-31,18,없음,68,0,1,0.4,2,6,2,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-31,19,없음,73,0,1.2,0.8,1,12,6,0,0,1,0,0,1,2
서울특별시,양천구,2020-01-31,20,없음,75,0,1,0.7,0,7,0,0,0,1,0,0,0,2
서울특별시,양천구,2020-01-31,21,없음,78,0,0.6,0.4,0,4,1,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-31,22,없음,66,0,1.7,0.6,0,3,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-31,23,없음,60,0,2.7,0.5,0,3,0,0,0,0,1,0,0,0
서울특별시,영등포구,2020-01-31,0,없음,54,0,6.4,1.2,0,11,0,0,0,0,1,0,0,0
서울특별시,영등포구,2020-01-31,1,없음,49,0,6.6,1.7,0,11,0,0,0,0,0,1,0,0
서울특별시,영등포구,2020-01-31,2,없음,54,0,7.5,1,0,1,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-31,9,없음,68,0,4.4,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-31,10,없음,69,0,3.9,1.1,0,0,0,5,0,0,0,0,0,2
서울특별시,영등포구,2020-01-31,11,없음,69,0,3.7,1.6,0,14,3,8,0,1,0,0,6,3
서울특별시,영등포구,2020-01-31,12,없음,67,0,3.2,1,0,11,2,16,0,3,2,0,0,4
서울특별시,영등포구,2020-01-31,13,없음,69,0,3.1,1.4,0,6,0,6,0,1,0,0,0,4
서울특별시,영등포구,2020-01-31,14,없음,75,0,2.7,1.4,1,11,0,5,0,1,0,0,0,0
서울특별시,영등포구,2020-01-31,15,없음,78,0,2.5,1.4,0,4,2,5,1,1,1,1,2,6
서울특별시,영등포구,2020-01-31,16,없음,81,0,2.5,1.9,0,8,0,2,1,2,1,0,1,3
서울특별시,영등포구,2020-01-31,17,없음,81,0,2.1,0.8,0,38,2,5,1,4,2,2,0,4
서울특별시,영등포구,2020-01-31,18,없음,68,0,1,0.4,0,49,3,10,5,3,4,4,3,4
서울특별시,영등포구,2020-01-31,19,없음,73,0,1.2,0.8,0,55,8,13,3,8,1,4,2,11
서울특별시,영등포구,2020-01-31,20,없음,75,0,1,0.7,0,37,6,9,2,13,1,3,0,3
서울특별시,영등포구,2020-01-31,21,없음,78,0,0.6,0.4,0,33,3,8,3,1,4,0,0,0
서울특별시,영등포구,2020-01-31,22,없음,66,0,1.7,0.6,0,27,4,2,2,1,5,0,0,0
서울특별시,영등포구,2020-01-31,23,없음,60,0,2.7,0.5,0,23,6,0,2,1,3,0,0,0
서울특별시,은평구,2020-01-31,0,없음,54,0,5.4,0.7,0,6,0,0,0,1,0,0,0,0
서울특별시,은평구,2020-01-31,1,없음,49,0,7.1,1.4,0,4,0,0,0,1,0,0,0,0
서울특별시,은평구,2020-01-31,10,없음,69,0,2.4,0.9,0,0,0,0,1,0,0,0,0,0
서울특별시,은평구,2020-01-31,11,없음,69,0,2.1,1.1,0,0,0,0,0,0,0,0,0,3
서울특별시,은평구,2020-01-31,12,없음,67,0,2,1.1,0,0,0,2,0,1,0,0,0,3
서울특별시,은평구,2020-01-31,13,없음,69,0,1.3,0.6,0,0,0,1,2,1,0,1,0,1
