광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,바람강도 유형명,동쪽서쪽바람유형명,풍향값,풍향카테고리명,한식,분식,카페/디저트,돈까스/일식,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,동작구,2020-04-24,5,없음,50,0,14.9,3.8,약,east,211,SSW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-04-24,6,없음,55,0,14,5.1,약간강,east,190,S,0,0,0,0,0,0,0,0,0,0,0,0,0,2
서울특별시,동작구,2020-04-24,7,없음,58,0,13.2,4.3,약간강,east,222,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,2
서울특별시,동작구,2020-04-24,8,없음,62,0,12.2,3.1,약,east,206,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,2
서울특별시,동작구,2020-04-24,9,없음,58,0,11.4,2.6,약,east,202,SSW,0,0,0,0,0,1,0,0,0,2,0,0,0,5
서울특별시,동작구,2020-04-24,10,없음,58,0,11.1,2,약,east,204,SSW,1,0,3,0,0,2,0,0,0,4,0,0,0,2
서울특별시,동작구,2020-04-24,11,없음,63,0,10.4,2.8,약,east,188,S,1,0,4,0,0,4,0,0,0,0,0,0,0,5
서울특별시,동작구,2020-04-24,12,없음,61,0,10,1.6,약,east,177,S,0,0,1,0,0,2,0,1,0,0,0,0,0,6
서울특별시,동작구,2020-04-24,13,없음,57,0,9.9,1.8,약,east,183,S,0,4,1,0,0,4,0,1,0,1,0,0,0,4
서울특별시,동작구,2020-04-24,14,없음,57,0,10.1,2.5,약,east,190,S,1,0,7,0,0,4,0,1,0,0,0,0,0,2
서울특별시,동작구,2020-04-24,15,없음,56,0,10.2,3.2,약,east,187,S,0,0,1,0,0,2,0,1,0,0,0,0,0,2
서울특별시,동작구,2020-04-24,16,없음,56,0,10.2,2.7,약,east,192,SSW,0,0,6,0,0,3,0,0,0,1,0,0,0,3
서울특별시,동작구,2020-04-24,17,없음,56,0,10.5,3.1,약,east,189,S,0,1,5,0,0,10,0,0,0,1,0,1,0,3
서울특별시,동작구,2020-04-24,18,없음,52,0,11,2.3,약,east,232,SW,0,0,3,1,0,12,0,0,0,2,0,5,0,1
서울특별시,동작구,2020-04-24,19,없음,55,0,10.8,2.1,약,east,202,SSW,0,1,7,0,1,20,0,1,0,5,0,1,0,1
서울특별시,동작구,2020-04-24,20,없음,55,0,11.3,3.1,약,east,190,S,2,1,17,1,0,5,1,3,2,2,0,0,0,3
서울특별시,동작구,2020-04-24,21,없음,53,0,12.3,3.3,약,east,194,SSW,0,0,11,0,1,8,0,0,0,2,0,1,0,1
서울특별시,동작구,2020-04-24,22,없음,50,0,14,3.7,약,east,207,SSW,0,0,5,0,0,8,0,0,0,3,0,0,0,4
서울특별시,동작구,2020-04-24,23,없음,52,0,15.4,3.6,약,east,192,SSW,0,0,0,0,0,6,0,0,0,0,0,0,0,3
서울특별시,마포구,2020-04-24,10,없음,56,0,10.1,1.2,약,east,253,WSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,11,없음,57,0,10,1.7,약,east,164,SSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,12,없음,58,0,9.9,2.3,약,east,167,SSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,13,없음,52,0,9.5,1.8,약,east,166,SSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,17,없음,54,0,10,2.2,약,east,177,S,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,19,없음,52,0,10.4,2,약,east,176,S,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-04-24,21,없음,46,0,11.9,1.8,약,east,211,SSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,10,없음,56,0,10.1,1.2,약,east,253,WSW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,11,없음,57,0,10,1.7,약,east,164,SSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,12,없음,58,0,9.9,2.3,약,east,167,SSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,13,없음,52,0,9.5,1.8,약,east,166,SSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,14,없음,51,0,9.7,1.7,약,east,150,SSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,15,없음,51,0,10.3,2.4,약,east,172,S,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,16,없음,52,0,9.7,1.5,약,east,168,SSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,17,없음,54,0,10,2.2,약,east,177,S,0,0,4,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,18,없음,52,0,10.3,1.9,약,east,184,S,0,0,5,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,19,없음,52,0,10.4,2,약,east,176,S,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,20,없음,51,0,11,1.9,약,east,190,S,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-04-24,21,없음,46,0,11.9,1.8,약,east,211,SSW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-04-24,10,없음,51,0,12.1,0.9,약,east,187,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-04-24,11,없음,54,0,11.4,0.8,약,east,195,SSW,0,0,0,0,0,2,0,0,0,2,0,0,0,0
서울특별시,서초구,2020-04-24,13,없음,56,0,9.3,0.5,약,east,131,SE,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-04-24,14,없음,55,0,10,2.1,약,east,135,SE,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-04-24,15,없음,50,0,10.1,1.9,약,east,155,SSE,0,0,0,0,0,1,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-04-24,16,없음,44,0,9.9,1.9,약,east,114,ESE,0,0,0,0,0,1,0,0,1,1,0,0,0,0
서울특별시,서초구,2020-04-24,18,없음,46,0,10.3,1,약,east,65,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-04-24,19,없음,46,0,10.5,1.6,약,east,130,SE,0,0,0,0,0,4,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-04-24,20,없음,43,0,11.8,1.7,약,east,191,S,0,0,0,0,0,5,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-04-24,21,없음,42,0,12.9,2,약,east,187,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-04-24,22,없음,43,0,14.8,1.9,약,east,211,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,성동구,2020-04-24,12,없음,53,0,10.9,2.1,약,east,231,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,송파구,2020-04-24,10,없음,45,0,12.3,2.4,약,east,249,WSW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,양천구,2020-04-24,0,없음,33,0,12.5,3.5,약,east,169,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-04-24,10,없음,56,0,12,1.5,약,east,164,SSE,0,0,1,0,0,1,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-04-24,11,없음,57,0,11.3,1.8,약,east,162,SSE,3,3,2,1,0,0,0,0,0,0,0,0,0,8
서울특별시,양천구,2020-04-24,12,없음,58,0,10.8,2.1,약,east,145,SE,2,0,1,1,0,0,1,0,0,0,0,1,1,4
서울특별시,양천구,2020-04-24,13,없음,52,0,10.9,2.2,약,east,164,SSE,1,3,4,1,0,0,0,0,0,0,0,0,0,3
서울특별시,양천구,2020-04-24,14,없음,51,0,11,2.3,약,east,172,S,0,1,5,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-04-24,15,없음,51,0,10.7,2.2,약,east,178,S,1,3,1,0,0,0,1,0,0,0,0,0,0,0
서울특별시,양천구,2020-04-24,16,없음,52,0,11,3.7,약,east,186,S,0,2,2,0,0,5,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-04-24,17,없음,54,0,11.1,2.2,약,east,160,SSE,3,3,1,1,0,8,0,0,0,0,3,0,0,1
서울특별시,양천구,2020-04-24,18,없음,52,0,11.4,1.8,약,east,169,S,2,4,7,5,0,12,2,0,0,0,2,0,0,1
서울특별시,양천구,2020-04-24,19,없음,52,0,11.6,1.7,약,east,171,S,8,2,5,0,0,11,0,0,0,0,5,0,0,0
서울특별시,양천구,2020-04-24,20,없음,51,0,11.7,2.7,약,east,175,S,1,3,9,1,0,7,1,0,0,1,0,0,0,0
서울특별시,양천구,2020-04-24,21,없음,46,0,12.8,3.4,약,east,179,S,2,1,7,0,0,6,0,0,0,0,4,0,0,2
서울특별시,양천구,2020-04-24,22,없음,45,0,14.1,3.7,약,east,183,S,2,1,2,0,0,8,1,0,0,1,0,1,0,1
서울특별시,양천구,2020-04-24,23,없음,47,0,15.1,3.8,약,east,184,S,0,0,0,0,0,2,0,0,0,0,0,0,0,1
서울특별시,영등포구,2020-04-24,0,없음,33,0,12.5,3.5,약,east,169,S,0,0,0,0,0,11,0,0,0,1,1,0,0,0
서울특별시,영등포구,2020-04-24,1,없음,25,0,14.9,2.1,약,east,188,S,1,0,0,0,0,6,0,0,0,5,0,0,0,0
서울특별시,영등포구,2020-04-24,2,없음,35,0,14.3,2.1,약,east,223,SW,3,0,0,0,0,2,0,0,0,2,0,0,0,0
서울특별시,영등포구,2020-04-24,3,없음,37,0,14.5,2.2,약,east,182,S,0,0,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시,영등포구,2020-04-24,4,없음,37,0,14.9,2,약,east,220,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,영등포구,2020-04-24,5,없음,37,0,14.8,2.3,약,east,218,SW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-04-24,6,없음,39,0,15,1.8,약,east,188,S,2,0,0,0,0,1,0,0,0,4,0,0,0,0
서울특별시,영등포구,2020-04-24,7,없음,41,0,14,2.6,약,east,183,S,2,0,0,0,0,1,0,0,0,1,0,0,0,0
서울특별시,영등포구,2020-04-24,8,없음,59,0,12.2,3,약,east,172,S,0,0,0,0,0,1,0,0,0,7,0,0,0,0
서울특별시,영등포구,2020-04-24,9,없음,60,0,11.8,2.1,약,east,165,SSE,2,0,0,0,0,3,0,0,0,3,0,0,0,0
서울특별시,영등포구,2020-04-24,10,없음,56,0,12,1.5,약,east,164,SSE,6,2,0,4,0,2,0,0,1,9,0,0,1,0
서울특별시,영등포구,2020-04-24,11,없음,57,0,11.3,1.8,약,east,162,SSE,11,8,1,7,0,7,0,5,5,15,0,3,2,4
서울특별시,영등포구,2020-04-24,12,없음,58,0,10.8,2.1,약,east,145,SE,6,9,0,7,0,11,0,2,2,12,0,0,0,3
서울특별시,영등포구,2020-04-24,13,없음,52,0,10.9,2.2,약,east,164,SSE,4,5,1,3,0,2,2,3,5,7,0,0,1,4
서울특별시,영등포구,2020-04-24,14,없음,51,0,11,2.3,약,east,172,S,3,6,0,1,0,5,1,2,2,6,0,0,0,2
서울특별시,영등포구,2020-04-24,15,없음,51,0,10.7,2.2,약,east,178,S,1,2,0,2,0,3,0,1,0,4,0,1,0,2
서울특별시,영등포구,2020-04-24,16,없음,52,0,11,3.7,약,east,186,S,2,5,0,1,0,9,0,0,0,7,0,0,1,4
서울특별시,영등포구,2020-04-24,17,없음,54,0,11.1,2.2,약,east,160,SSE,3,4,2,5,1,24,0,4,0,7,4,2,2,5
서울특별시,영등포구,2020-04-24,18,없음,52,0,11.4,1.8,약,east,169,S,6,14,1,7,0,37,0,5,1,15,0,2,2,4
서울특별시,영등포구,2020-04-24,19,없음,52,0,11.6,1.7,약,east,171,S,6,8,0,4,3,43,5,2,1,26,5,6,0,4
서울특별시,영등포구,2020-04-24,20,없음,51,0,11.7,2.7,약,east,175,S,7,7,0,2,0,47,1,13,2,17,3,1,0,3
서울특별시,영등포구,2020-04-24,21,없음,46,0,12.8,3.4,약,east,179,S,4,1,2,2,0,26,2,5,2,10,2,0,0,2
서울특별시,영등포구,2020-04-24,22,없음,45,0,14.1,3.7,약,east,183,S,4,0,1,0,1,29,0,0,0,11,2,1,0,0
서울특별시,영등포구,2020-04-24,23,없음,47,0,15.1,3.8,약,east,184,S,2,0,3,0,1,24,0,0,0,4,3,0,0,0
서울특별시,은평구,2020-04-24,0,없음,33,0,13,3.1,약,east,208,SSW,0,0,0,0,1,11,0,0,0,1,0,0,0,0
서울특별시,은평구,2020-04-24,1,없음,25,0,14.3,4.3,약간강,east,247,WSW,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-04-24,10,없음,56,0,10.1,1.2,약,east,253,WSW,0,3,0,0,0,2,0,1,0,0,0,0,0,0
서울특별시,은평구,2020-04-24,11,없음,57,0,10,1.7,약,east,164,SSE,4,5,0,2,0,0,0,0,0,0,0,1,0,4
서울특별시,은평구,2020-04-24,12,없음,58,0,9.9,2.3,약,east,167,SSE,3,5,0,0,0,3,0,2,0,0,0,0,0,4
서울특별시,은평구,2020-04-24,13,없음,52,0,9.5,1.8,약,east,166,SSE,6,7,0,1,1,0,0,1,0,0,0,1,0,2
서울특별시,은평구,2020-04-24,14,없음,51,0,9.7,1.7,약,east,150,SSE,1,2,0,2,0,1,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-04-24,15,없음,51,0,10.3,2.4,약,east,172,S,0,0,1,1,1,6,0,0,0,0,0,0,0,2
서울특별시,은평구,2020-04-24,16,없음,52,0,9.7,1.5,약,east,168,SSE,0,2,0,4,1,3,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-04-24,17,없음,54,0,10,2.2,약,east,177,S,5,2,0,1,1,16,0,0,0,5,0,0,0,3
서울특별시,은평구,2020-04-24,18,없음,52,0,10.3,1.9,약,east,184,S,3,3,0,7,8,19,0,0,0,9,0,0,0,3
서울특별시,은평구,2020-04-24,19,없음,52,0,10.4,2,약,east,176,S,3,2,0,5,7,29,0,1,0,2,0,1,0,2
서울특별시,은평구,2020-04-24,20,없음,51,0,11,1.9,약,east,190,S,2,4,0,4,6,28,0,1,0,6,0,1,0,4
서울특별시,은평구,2020-04-24,21,없음,46,0,11.9,1.8,약,east,211,SSW,1,1,0,4,2,33,0,0,0,0,0,0,0,2
서울특별시,은평구,2020-04-24,22,없음,45,0,13.9,2.8,약,east,224,SW,1,0,0,5,2,7,0,0,0,0,0,0,0,1
서울특별시,은평구,2020-04-24,23,없음,47,0,15.2,2.7,약,east,209,SSW,0,1,0,2,4,15,0,0,0,0,0,0,0,0
서울특별시,종로구,2020-04-24,18,없음,53,0,10.6,3.9,약,east,241,WSW,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-04-24,12,없음,60,0,10.7,0.9,약,east,218,SW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강남구,2020-04-25,9,없음,62,0,14,3.7,약,east,222,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강남구,2020-04-25,14,없음,57,0,11.7,1.2,약,east,251,WSW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강동구,2020-04-25,16,없음,53,0,10.7,1.2,약,east,285,WNW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-04-25,11,없음,49,0,12.4,2,약,east,309,NW,2,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,12,없음,54,0,12.1,3.2,약,east,305,NW,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,16,없음,53,0,10.9,1.3,약,east,341,NNW,0,0,0,0,0,1,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,18,없음,57,0,9.4,2.6,약,east,43,NE,1,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,19,없음,56,0,9.2,1.2,약,east,16,NNE,2,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,20,없음,60,0,8.9,0.4,약,east,319,NW,1,0,0,0,0,0,2,0,0,1,0,0,0,0
서울특별시,강북구,2020-04-25,22,없음,42,0,11.5,4.4,약간강,east,315,NW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-04-25,23,없음,39,0,12.7,3.7,약,east,322,NW,0,0,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,강서구,2020-04-25,11,없음,50,0,12.8,1.7,약,east,285,WNW,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-04-25,17,없음,61,0,9.9,1.3,약,east,275,W,0,0,0,0,0,0,0,0,0,0,1,0,0,0
서울특별시,강서구,2020-04-25,18,없음,62,0,9.1,0.3,약,east,103,ESE,0,0,0,0,0,0,0,0,0,0,1,0,0,0
서울특별시,강서구,2020-04-25,19,없음,61,0,8.9,0.5,약,east,294,WNW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-04-25,21,없음,55,0,10.3,1.6,약,east,269,W,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-04-25,22,없음,46,0,11.8,1.7,약,east,287,WNW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-04-25,0,없음,53,0,16.5,3.7,약,east,198,SSW,0,1,0,0,0,4,0,0,0,1,0,0,0,3
서울특별시,관악구,2020-04-25,1,없음,56,0,16.9,2.8,약,east,220,SW,0,1,0,0,0,0,0,0,0,0,0,0,0,4
서울특별시,관악구,2020-04-25,2,없음,56,0,16.9,3.3,약,east,211,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,6
서울특별시,관악구,2020-04-25,3,없음,57,0,17.6,3.6,약,east,209,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-04-25,4,없음,60,0,17.4,3.5,약,east,227,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,3
서울특별시,관악구,2020-04-25,5,없음,60,0,16.4,2.5,약,east,244,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,2
서울특별시,관악구,2020-04-25,6,없음,54,0,17.2,2.4,약,east,207,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-04-25,8,없음,65,0,14.5,2.2,약,east,207,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-04-25,9,없음,66,0,13.1,1.6,약,east,211,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,3
서울특별시,관악구,2020-04-25,10,없음,54,0,13.1,1.2,약,east,250,WSW,0,0,4,0,0,2,0,0,0,0,0,0,0,4
서울특별시,관악구,2020-04-25,11,없음,51,0,12.4,1.8,약,east,300,WNW,2,1,17,0,0,3,0,0,2,0,0,2,0,6
서울특별시,관악구,2020-04-25,12,없음,54,0,11.8,1.6,약,east,307,NW,3,0,13,0,0,4,2,0,0,0,0,0,0,4
서울특별시,관악구,2020-04-25,13,없음,58,0,11.3,1,약,east,276,W,0,0,10,0,0,5,0,0,0,0,0,0,0,7
서울특별시,관악구,2020-04-25,14,없음,57,0,11.1,1.5,약,east,283,WNW,3,0,16,0,0,3,0,0,1,1,0,0,0,1
서울특별시,관악구,2020-04-25,15,없음,58,0,10.7,1.2,약,east,273,W,1,0,12,0,0,3,0,0,0,2,0,0,0,3
서울특별시,관악구,2020-04-25,16,없음,59,0,9.8,0.7,약,east,277,W,3,0,21,0,0,5,1,0,0,1,0,0,2,2
서울특별시,관악구,2020-04-25,17,없음,59,0,9.3,0.8,약,east,257,WSW,1,0,22,0,0,7,1,0,0,1,0,0,1,3
서울특별시,관악구,2020-04-25,18,없음,60,0,8.9,0.5,약,east,261,W,0,0,15,0,0,11,2,1,2,1,0,0,0,4
서울특별시,관악구,2020-04-25,19,없음,61,0,8.5,0.7,약,east,316,NW,1,0,22,0,0,8,0,0,2,3,0,0,0,4
서울특별시,관악구,2020-04-25,20,없음,62,0,8.4,0.9,약,east,261,W,0,0,41,0,0,10,0,0,0,0,0,0,0,2
서울특별시,관악구,2020-04-25,21,없음,56,0,9.4,1.4,약,east,309,NW,0,0,33,0,0,7,1,0,0,2,0,0,0,0
서울특별시,관악구,2020-04-25,22,없음,47,0,10.9,1.1,약,east,330,NNW,0,0,16,0,0,8,0,2,0,1,0,0,0,0
서울특별시,관악구,2020-04-25,23,없음,43,0,11.9,3,약,east,302,WNW,0,0,0,0,0,8,0,0,1,0,1,0,0,0
서울특별시,구로구,2020-04-25,0,없음,56,0,15.9,4.9,약간강,east,219,SW,2,2,2,3,0,10,2,0,0,4,4,1,0,0
서울특별시,구로구,2020-04-25,1,없음,58,0,16.4,4.5,약간강,east,192,SSW,0,0,1,3,0,5,1,0,1,2,1,0,0,0
서울특별시,구로구,2020-04-25,2,없음,60,0,15.6,4.3,약간강,east,233,SW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,구로구,2020-04-25,3,없음,60,0,16.4,3.1,약,east,226,SW,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,구로구,2020-04-25,4,없음,59,0,15.7,3.6,약,east,229,SW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,구로구,2020-04-25,5,없음,61,0,16.2,3,약,east,211,SSW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-04-25,6,없음,53,0,16.1,2.6,약,east,198,SSW,1,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,구로구,2020-04-25,7,없음,58,0,14.8,2.8,약,east,178,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,구로구,2020-04-25,8,없음,61,0,14.1,2.5,약,east,223,SW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,구로구,2020-04-25,9,없음,49,0,13.6,1.3,약,east,199,SSW,1,0,2,0,0,0,0,0,0,3,0,0,0,5
서울특별시,구로구,2020-04-25,10,없음,56,0,12.9,1.7,약,east,202,SSW,4,1,8,1,0,1,0,0,0,5,0,0,0,17
서울특별시,구로구,2020-04-25,11,없음,51,0,13,1.5,약,east,300,WNW,16,14,15,7,0,6,6,7,8,13,0,7,0,11
서울특별시,구로구,2020-04-25,12,없음,54,0,12.4,1.5,약,east,299,WNW,21,11,8,4,0,14,16,6,14,10,0,5,2,17
서울특별시,구로구,2020-04-25,13,없음,58,0,11.8,0.8,약,east,229,SW,20,19,10,14,1,16,10,6,11,11,1,4,2,36
서울특별시,구로구,2020-04-25,14,없음,58,0,11.4,0.9,약,east,203,SSW,17,14,14,9,0,22,2,6,4,7,0,5,0,19
서울특별시,구로구,2020-04-25,15,없음,58,0,10.7,1,약,east,203,SSW,9,13,9,10,0,26,6,4,9,6,0,2,0,11
서울특별시,구로구,2020-04-25,16,없음,56,0,10.5,1.1,약,east,180,S,5,12,13,7,4,56,11,1,5,8,4,9,0,14
서울특별시,구로구,2020-04-25,17,없음,59,0,9.6,1.1,약,east,183,S,21,24,7,8,4,87,14,4,11,41,6,11,0,13
서울특별시,구로구,2020-04-25,18,없음,61,0,9.5,0.9,약,east,198,SSW,24,26,11,16,8,117,14,3,10,42,10,13,0,21
서울특별시,구로구,2020-04-25,19,없음,62,0,8.8,0.9,약,east,202,SSW,20,28,12,17,2,126,13,6,9,42,6,3,0,18
서울특별시,구로구,2020-04-25,20,없음,72,0,8.8,0.9,약,east,199,SSW,13,20,12,12,4,92,5,1,6,19,6,6,0,16
서울특별시,구로구,2020-04-25,21,없음,60,0,9.9,0.8,약,east,260,W,10,10,12,2,1,88,10,2,3,12,9,9,0,13
서울특별시,구로구,2020-04-25,22,없음,43,0,11.5,1.4,약,east,317,NW,14,1,5,2,0,60,8,0,1,8,4,5,0,7
서울특별시,구로구,2020-04-25,23,없음,36,0,12,2.6,약,east,309,NW,9,1,2,3,3,36,4,0,0,2,5,1,0,8
서울특별시,금천구,2020-04-25,0,없음,66,0,15.2,4.3,약간강,east,220,SW,1,0,0,0,0,7,2,0,0,6,6,0,0,0
서울특별시,금천구,2020-04-25,1,없음,67,0,15.1,4.2,약간강,east,205,SSW,0,1,0,0,0,6,0,0,0,2,0,0,0,0
서울특별시,금천구,2020-04-25,10,없음,71,0,10,2,약,east,195,SSW,1,2,2,0,0,0,0,0,0,0,0,0,0,3
서울특별시,금천구,2020-04-25,11,없음,64,0,8.3,1,약,east,184,S,4,21,0,1,0,2,2,5,12,2,0,2,0,12
서울특별시,금천구,2020-04-25,12,없음,67,0,9.6,0.9,약,east,159,SSE,1,21,5,3,0,13,1,5,5,3,0,0,0,11
서울특별시,금천구,2020-04-25,13,없음,70,0,8.8,1,약,east,148,SSE,6,16,4,1,0,7,0,4,15,0,0,2,0,15
서울특별시,금천구,2020-04-25,14,없음,68,0,8.3,1.7,약,east,203,SSW,2,11,3,0,0,3,0,3,2,6,2,0,0,12
서울특별시,금천구,2020-04-25,15,없음,68,0,7.3,1.5,약,east,192,SSW,0,13,5,1,0,8,1,2,4,5,2,0,0,13
서울특별시,금천구,2020-04-25,16,없음,66,0,6.8,1.8,약,east,206,SSW,1,11,3,1,0,19,1,4,4,10,6,0,0,5
서울특별시,금천구,2020-04-25,17,없음,66,0,6.5,1.6,약,east,202,SSW,7,20,7,1,0,27,2,2,8,32,14,0,0,8
서울특별시,금천구,2020-04-25,18,없음,67,0,5.8,1.4,약,east,186,S,3,32,2,3,0,31,6,4,7,28,17,4,0,13
서울특별시,금천구,2020-04-25,19,없음,66,0,4.6,1.4,약,east,186,S,6,29,2,3,0,40,2,3,7,25,18,1,0,7
서울특별시,금천구,2020-04-25,20,없음,64,0,4,2.2,약,east,203,SSW,0,18,1,0,0,45,3,2,3,10,14,1,0,8
서울특별시,금천구,2020-04-25,21,없음,64,0,8.4,0.7,약,east,66,ENE,4,13,1,0,0,26,0,3,0,15,11,0,0,11
서울특별시,금천구,2020-04-25,22,없음,56,0,9.7,3.3,약,east,350,N,3,15,1,1,0,14,4,1,2,15,17,1,0,2
서울특별시,금천구,2020-04-25,23,없음,50,0,11.2,3.2,약,east,14,NNE,2,5,0,0,0,16,3,0,1,8,4,0,0,0
서울특별시,동작구,2020-04-25,0,없음,53,0,16.5,3.7,약,east,198,SSW,0,0,0,0,0,2,0,0,0,1,0,0,0,3
서울특별시,동작구,2020-04-25,2,없음,56,0,16.9,3.3,약,east,211,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,7
서울특별시,동작구,2020-04-25,3,없음,57,0,17.6,3.6,약,east,209,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동작구,2020-04-25,4,없음,60,0,17.4,3.5,약,east,227,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,1
서울특별시,동작구,2020-04-25,5,없음,60,0,16.4,2.5,약,east,244,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동작구,2020-04-25,6,없음,54,0,17.2,2.4,약,east,207,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
